time_s,force_N,weight_g
622.432,0.173237,17.6815
622.869,0.17381,17.74
623.306,0.171831,17.538
623.743,0.172911,17.6483
624.18,0.172253,17.5812
624.617,0.171977,17.553
625.054,0.172586,17.6152
625.492,6.099792,622.5803
625.929,26.678951,2723.0088
626.366,7.330166,748.1594
626.803,0.162334,16.5687
627.24,0.168864,17.2352
627.677,0.173119,17.6695
628.114,0.174452,17.8055
628.551,0.174025,17.762
628.988,0.174212,17.7811
629.425,0.175293,17.8914
629.862,0.172944,17.6517
630.299,0.173371,17.6952
630.736,0.164065,16.7454
631.173,0.163272,16.6645
631.61,0.165024,16.8433
632.047,0.165975,16.9403
632.484,0.167194,17.0648
632.921,0.168677,17.2162
633.358,0.170335,17.3854
633.795,0.170904,17.4435
634.232,0.171331,17.487
634.669,0.171851,17.5401
635.106,0.173968,17.7562
635.543,0.077581,7.9183
635.98,-5.027859,-513.1725
636.417,-22.186842,-2264.5181
636.854,-3.653004,-372.8468
637.291,0.072306,7.38
637.728,0.069197,7.0627
638.165,0.085192,8.6952
638.601,0.081998,8.3692
639.038,0.079515,8.1158
639.475,0.077739,7.9345
639.912,0.07715,7.8744
640.349,0.075703,7.7267
640.786,0.075463,7.7022
641.223,0.075467,7.7026
641.66,0.075443,7.7002
642.097,0.07511,7.6661
642.534,0.076134,7.7707
642.971,0.075053,7.6603
643.408,0.074675,7.6218
643.845,0.075244,7.6798
644.282,0.075679,7.7242
644.719,0.074846,7.6392
645.156,0.075516,7.7076
645.593,0.075187,7.674
646.03,0.075045,7.6595
646.467,0.075516,7.7076
646.904,0.075837,7.7404
647.341,0.076162,7.7736
647.778,0.075817,7.7383
648.215,0.077089,7.8681
648.652,0.076491,7.8072
649.089,0.076626,7.8209
649.526,0.076723,7.8308
649.963,0.077251,7.8847
650.399,0.07691,7.8499
650.836,0.077105,7.8698
651.273,0.077008,7.8598
651.71,0.077064,7.8656
652.147,0.077093,7.8686
