time_s,force_N,weight_g
157.267,0.980747,100.1007
157.704,0.980272,100.0522
158.141,0.981085,100.1352
158.578,0.981729,100.201
159.016,0.981339,100.1611
159.453,0.981125,100.1394
159.89,0.98156,100.1837
160.327,0.981508,100.1784
160.765,0.981214,100.1484
161.202,0.981327,100.1599
161.639,0.981947,100.2232
162.076,0.981459,100.1735
162.513,0.981926,100.2211
162.951,0.981383,100.1656
163.388,0.9815,100.1776
163.825,0.981399,100.1673
164.262,0.982204,100.2495
164.7,0.981657,100.1936
165.137,0.980767,100.1028
165.574,0.980662,100.0921
166.011,0.980888,100.1151
166.448,0.981451,100.1726
166.886,0.980791,100.1053
167.323,0.981017,100.1283
167.76,0.981258,100.1529
168.197,0.981359,100.1632
168.634,0.981777,100.2059
169.071,0.981202,100.1472
169.509,0.980699,100.0958
169.946,0.981419,100.1693
170.383,0.980852,100.1114
170.82,0.981045,100.1311
171.257,0.982003,100.2289
171.695,0.981934,100.2219
172.132,0.980864,100.1126
172.569,0.98117,100.1439
173.006,0.980602,100.0859
173.443,0.981371,100.1644
173.881,0.982329,100.2622
174.318,0.981552,100.1829
174.755,0.980912,100.1176
175.192,0.981202,100.1472
175.629,0.980578,100.0835
176.067,0.981834,100.2117
176.504,0.981592,100.187
176.941,0.982224,100.2515
