time_s,force_N,weight_g
197.053,1.947517,198.7749
197.49,1.948411,198.8661
197.927,1.948696,198.8953
198.365,1.948837,198.9097
198.802,1.947899,198.8139
199.239,1.947537,198.7769
199.676,1.948064,198.8308
200.113,1.949171,198.9438
200.551,1.947847,198.8086
200.988,1.947795,198.8033
201.425,1.948712,198.8969
201.862,1.947271,198.7498
202.299,1.948857,198.9117
202.737,1.948233,198.848
203.174,1.947231,198.7457
203.611,1.948584,198.8838
204.048,1.948789,198.9047
204.485,1.948777,198.9035
204.923,1.947706,198.7942
205.36,1.948797,198.9055
205.797,1.948773,198.9031
206.234,1.947698,198.7934
206.671,1.948238,198.8484
207.109,1.947762,198.8
207.546,1.94775,198.7987
207.983,1.948833,198.9093
208.42,1.948093,198.8336
208.857,1.948394,198.8645
209.295,1.948334,198.8583
209.732,1.948857,198.9117
210.169,1.948399,198.8649
210.606,1.94895,198.9212
211.043,1.948028,198.8271
211.481,1.948415,198.8665
211.918,1.948072,198.8316
212.355,1.948817,198.9076
212.792,1.948137,198.8382
213.229,1.947803,198.8041
213.667,1.948129,198.8373
214.104,1.948394,198.8645
214.541,1.947984,198.8226
214.978,1.948314,198.8562
215.415,1.947932,198.8172
215.853,1.948286,198.8534
216.29,1.948769,198.9027
216.727,1.948185,198.8431
