time_s,force_N,weight_g
308.095,-0.033916,-3.4616
308.532,-0.033525,-3.4218
308.969,-0.034934,-3.5656
309.406,-0.034338,-3.5048
309.843,-0.034858,-3.5578
310.281,-0.034809,-3.5529
310.718,-0.034846,-3.5566
311.155,-0.034423,-3.5134
311.592,-0.033835,-3.4534
312.029,-0.034846,-3.5566
312.466,-0.033739,-3.4436
312.904,-0.033952,-3.4653
313.341,-0.034246,-3.4953
313.778,-0.034463,-3.5175
314.215,-0.034713,-3.543
314.652,-0.03483,-3.5549
315.089,-0.03454,-3.5253
315.526,-0.034198,-3.4904
315.964,-0.034242,-3.4949
316.401,-0.034435,-3.5146
316.838,-0.034874,-3.5594
317.275,-0.034202,-3.4908
317.712,-0.034524,-3.5237
318.149,-0.034355,-3.5064
318.587,-0.034391,-3.5101
319.024,-0.034194,-3.49
319.461,-0.034769,-3.5487
319.898,-0.03363,-3.4325
320.335,-0.034121,-3.4826
320.772,-0.033723,-3.4419
321.21,-0.033678,-3.4374
321.647,-0.03394,-3.4641
322.084,-0.034161,-3.4867
322.521,-0.034612,-3.5327
322.958,-0.034137,-3.4842
323.395,-0.035103,-3.5828
323.833,-0.034765,-3.5483
324.27,-0.033956,-3.4657
324.707,-0.034032,-3.4736
325.144,-0.033759,-3.4456
325.581,-0.034999,-3.5722
326.018,-0.034254,-3.4962
326.456,-0.034008,-3.4711
326.893,-0.034093,-3.4797
327.33,-0.034286,-3.4994
327.767,-0.034133,-3.4838
