time_s,force_N,weight_g
552.689,-0.408253,-41.6687
553.127,-0.408269,-41.6703
553.565,-0.408845,-41.7291
554.003,-0.408461,-41.6899
554.441,-0.407853,-41.6278
554.879,-0.406971,-41.5378
555.317,-0.407518,-41.5937
555.755,-0.406252,-41.4645
556.193,-0.405333,-41.3707
556.631,-0.404174,-41.2523
557.069,-0.402177,-41.0485
557.507,-0.401642,-40.9939
557.945,-0.399192,-40.7439
558.383,-0.399098,-40.7343
558.821,-0.396906,-40.5105
559.259,-0.397445,-40.5655
559.697,-0.397061,-40.5264
560.135,-0.395881,-40.4059
560.573,-0.394681,-40.2834
561.011,-0.394256,-40.2401
561.449,-0.392361,-40.0467
561.887,-0.389287,-39.7329
562.325,-0.387625,-39.5632
562.763,-0.385873,-39.3845
563.201,-0.385126,-39.3082
563.639,-0.384244,-39.2182
564.077,-0.384754,-39.2703
564.515,-0.384477,-39.2419
564.953,-0.38328,-39.1198
565.39,-0.38181,-38.9698
565.828,-0.380937,-38.8806
566.266,-0.38021,-38.8064
566.704,-0.380087,-38.7939
567.142,-0.380434,-38.8294
567.58,-0.380532,-38.8394
568.018,-0.380357,-38.8214
568.456,-0.380618,-38.8481
568.894,-0.380447,-38.8306
569.332,-0.381325,-38.9202
569.77,-0.382447,-39.0348
570.208,-0.382529,-39.0431
570.646,-0.381729,-38.9615
571.084,-0.381602,-38.9485
571.522,-0.379932,-38.7781
571.96,-0.376923,-38.471
572.398,-0.374926,-38.2672
