time_s,force_N,weight_g
722.554,-3.027964,-309.0516
722.992,-3.029495,-309.2079
723.43,-3.027327,-308.9866
723.867,-3.025599,-308.8103
724.305,-3.027931,-309.0482
724.742,-3.026743,-308.927
725.18,-3.025959,-308.847
725.618,-3.02789,-309.0441
726.055,-3.028809,-309.1379
726.493,-3.027658,-309.0204
726.931,-3.025984,-308.8495
727.368,-3.027686,-309.0233
727.806,-3.026706,-308.9232
728.244,-3.02473,-308.7215
728.681,-3.031202,-309.3821
729.119,-3.03918,-310.1964
729.556,-3.035048,-309.7747
729.994,-3.0315,-309.4125
730.432,-3.033599,-309.6267
730.869,-3.03375,-309.6421
731.307,-3.032455,-309.51
731.745,-3.033762,-309.6434
732.182,-3.03462,-309.7309
732.62,-3.0325,-309.5146
733.057,-3.032022,-309.4659
733.495,-3.033966,-309.6642
733.933,-3.0319,-309.4534
734.37,-3.031328,-309.395
734.808,-3.034223,-309.6905
735.246,-3.033778,-309.6451
735.683,-3.032051,-309.4687
736.121,-3.03377,-309.6442
736.558,-3.034742,-309.7434
736.996,-3.032541,-309.5188
737.434,-3.032231,-309.4871
737.871,-3.035305,-309.8009
738.309,-3.033541,-309.6208
738.747,-3.031973,-309.4608
739.184,-3.03413,-309.6809
739.622,-3.032415,-309.5059
740.06,-3.029748,-309.2337
740.497,-3.032259,-309.49
740.935,-3.035852,-309.8568
741.372,-3.032733,-309.5384
741.81,-3.032561,-309.5208
742.248,-3.035175,-309.7876
