time_s,force_N,weight_g
601.737,-1.124734,-114.7969
602.175,-1.125828,-114.9086
602.613,-1.125199,-114.8444
603.051,-1.125293,-114.854
603.489,-1.125334,-114.8582
603.927,-1.125559,-114.8811
604.365,-1.125694,-114.8948
604.802,-1.124579,-114.7811
605.24,-1.124693,-114.7927
605.678,-1.125583,-114.8836
606.116,-1.125314,-114.8561
606.554,-1.125608,-114.8861
606.992,-1.125832,-114.909
607.43,-1.124722,-114.7956
607.868,-1.124714,-114.7948
608.306,-1.124775,-114.8011
608.743,-1.123725,-114.694
609.181,-1.123407,-114.6614
609.619,-1.122019,-114.5198
610.057,-1.120765,-114.3918
610.495,-1.12023,-114.3372
610.933,-1.119548,-114.2676
611.371,-1.120492,-114.3639
611.809,-1.118854,-114.1968
612.246,-1.119397,-114.2522
612.684,-1.119601,-114.273
613.122,-1.117846,-114.0938
613.56,-1.116613,-113.968
613.998,-1.11805,-114.1147
614.436,-1.118066,-114.1163
614.874,-1.117911,-114.1005
615.312,-1.119352,-114.2476
615.749,-1.120104,-114.3243
616.187,-1.120994,-114.4152
616.625,-1.120937,-114.4093
617.063,-1.121214,-114.4376
617.501,-1.122321,-114.5506
617.939,-1.122264,-114.5448
618.377,-1.122219,-114.5402
618.815,-1.122562,-114.5752
619.252,-1.121198,-114.436
619.69,-1.121198,-114.436
620.128,-1.12299,-114.6189
620.566,-1.123546,-114.6756
621.004,-1.123542,-114.6752
621.442,-1.12277,-114.5964
