time_s,force_N,weight_g
974.767,4.631083,472.6753
975.204,4.632185,472.7878
975.641,4.634495,473.0235
976.078,4.634202,472.9936
976.515,4.634604,473.0347
976.952,4.63774,473.3547
977.389,4.63811,473.3925
977.826,4.637666,473.3472
978.263,4.641643,473.7531
978.699,4.644034,473.9971
979.136,4.64438,474.0324
979.573,4.646405,474.2391
980.01,4.648356,474.4383
980.447,4.647059,474.3059
980.884,4.648304,474.4329
981.321,4.650357,474.6425
981.758,4.649349,474.5396
982.195,4.649349,474.5396
982.632,4.650808,474.6885
983.068,4.6454,474.1365
983.505,4.639301,473.514
983.942,4.638768,473.4596
984.379,4.635121,473.0874
984.816,4.631921,472.7608
985.253,4.633153,472.8865
985.69,4.630798,472.6462
986.127,4.628277,472.3889
986.564,4.628107,472.3715
987.0,4.628469,472.4084
987.437,4.625183,472.0731
987.874,4.625536,472.1092
988.311,4.62711,472.2698
988.748,4.624675,472.0212
989.185,4.624752,472.0291
989.622,4.626248,472.1818
