time_s,force_N,weight_g
1245.632,2.024127,206.5941
1246.069,2.024253,206.607
1246.506,2.024204,206.602
1246.943,2.023232,206.5028
1247.38,2.025159,206.6995
1247.817,2.024025,206.5837
1248.254,2.02215,206.3924
1248.691,2.02448,206.6302
1249.128,2.025716,206.7564
1249.565,2.023911,206.5721
1250.002,2.024224,206.6041
1250.439,2.02653,206.8394
1250.876,2.024578,206.6402
1251.313,2.024911,206.6742
1251.75,2.026403,206.8265
1252.187,2.024444,206.6265
1252.624,2.024061,206.5874
1253.06,2.026017,206.7871
1253.497,2.026062,206.7917
1253.934,2.025188,206.7024
1254.371,2.0269,206.8772
1254.808,2.026643,206.851
1255.245,2.024598,206.6423
1255.682,2.026395,206.8257
1256.119,2.026282,206.8141
1256.556,2.025269,206.7107
1256.993,2.025253,206.7091
1257.43,2.026074,206.7929
1257.867,2.025753,206.7601
1258.304,2.025798,206.7647
1258.741,2.027087,206.8963
1259.178,2.025546,206.739
1259.615,2.025476,206.7319
1260.052,2.027497,206.9382
1260.489,2.026741,206.861
