time_s,force_N,weight_g
1237.292,-0.010622,-1.0841
1237.73,-0.010194,-1.0405
1238.167,-0.009559,-0.9756
1238.605,-0.008638,-0.8816
1239.042,-0.009469,-0.9665
1239.48,-0.007786,-0.7947
1239.918,-0.008711,-0.8891
1240.355,-0.014122,-1.4414
1240.793,-0.015035,-1.5345
1241.23,-0.013898,-1.4185
1241.668,-0.012883,-1.3149
1242.106,-0.011958,-1.2205
1242.543,-0.010598,-1.0817
1242.981,-0.009538,-0.9735
1243.418,-0.008243,-0.8413
1243.856,-0.008014,-0.818
1244.294,-0.008348,-0.8521
1244.731,-0.00911,-0.9299
1245.169,-0.009017,-0.9203
1245.606,-0.009746,-0.9947
1246.044,-0.00986,-1.0064
1246.481,-0.009819,-1.0022
1246.919,-0.010814,-1.1037
1247.357,-0.010341,-1.0555
1247.794,-0.008613,-0.8791
1248.232,-0.007839,-0.8001
1248.669,-0.007591,-0.7747
1249.107,-0.006527,-0.6662
1249.544,-0.005627,-0.5743
1249.982,-0.006397,-0.6529
1250.42,-0.005969,-0.6092
1250.857,-0.006262,-0.6392
1251.295,-0.006906,-0.7049
1251.732,-0.007045,-0.719
1252.17,-0.007481,-0.7635
1252.607,-0.007937,-0.8101
1253.045,-0.008047,-0.8213
1253.483,-0.009294,-0.9486
1253.92,-0.008328,-0.85
1254.358,-0.008516,-0.8691
1254.795,-0.008736,-0.8916
1255.233,-0.008336,-0.8508
1255.671,-0.009335,-0.9527
1256.108,-0.009697,-0.9897
1256.546,-0.010752,-1.0975
1256.983,-0.011685,-1.1927
1257.421,-0.010182,-1.0392
1257.858,-0.008487,-0.8662
1258.296,-0.006894,-0.7036
1258.734,-0.005342,-0.5452
1259.171,-0.005313,-0.5423
1259.609,-0.004844,-0.4945
1260.046,-0.003875,-0.3955
1260.484,-0.001825,-0.1863
1260.921,-0.001801,-0.1838
1261.359,-0.001495,-0.1526
1261.797,-0.00306,-0.3123
1262.234,-0.004156,-0.4242
1262.672,-0.004254,-0.4342
1263.109,-0.006071,-0.6196
1263.547,-0.006425,-0.6558
1263.984,-0.00808,-0.8246
1264.422,-0.011144,-1.1374
1264.86,-0.011457,-1.1694
1265.297,-0.011087,-1.1316
1265.735,-0.012244,-1.2497
1266.172,-0.013421,-1.3698
1266.61,-0.014729,-1.5033
1267.047,-0.015397,-1.5715
1267.485,-0.015503,-1.5823
1267.923,-0.01622,-1.6555
1268.36,-0.016285,-1.6622
1268.798,-0.017247,-1.7603
1269.235,-0.018449,-1.883
1269.673,-0.018478,-1.8859
1270.11,-0.018441,-1.8822
1270.548,-0.017337,-1.7695
1270.986,-0.016457,-1.6797
1271.423,-0.01629,-1.6626
1271.861,-0.01589,-1.6219
1272.298,-0.016444,-1.6784
1272.736,-0.017483,-1.7845
1273.173,-0.017206,-1.7562
1273.611,-0.016351,-1.6688
1274.048,-0.016045,-1.6377
1274.486,-0.016139,-1.6472
1274.923,-0.014334,-1.463
1275.361,-0.016188,-1.6522
1275.799,-0.016783,-1.7129
1276.236,-0.017964,-1.8335
1276.674,-0.018596,-1.898
1277.111,-0.02049,-2.0914
1277.549,-0.019765,-2.0173
1277.986,-0.02093,-2.1363
1278.424,-0.021048,-2.1483
1278.861,-0.019936,-2.0348
1279.299,-0.020238,-2.0656
1279.736,-0.020551,-2.0976
1280.174,-0.020678,-2.1105
1280.612,-0.021953,-2.2406
1281.049,-0.023595,-2.4082
1281.487,-0.02463,-2.5139
1281.924,-0.024679,-2.5189
1282.362,-0.026321,-2.6865
1282.799,-0.027233,-2.7796
1283.237,-0.027934,-2.8511
1283.674,-0.028028,-2.8607
1284.112,-0.028334,-2.8919
1284.549,-0.029641,-3.0254
1284.987,-0.028533,-2.9123
1285.424,-0.02956,-3.0171
1285.862,-0.028676,-2.9268
1286.3,-0.028839,-2.9435
1286.737,-0.028374,-2.896
1287.175,-0.026855,-2.7409
1287.612,-0.027816,-2.8391
1288.05,-0.027123,-2.7684
1288.487,-0.027918,-2.8495
1288.925,-0.026969,-2.7526
1289.362,-0.025477,-2.6004
1289.8,-0.023664,-2.4153
1290.237,-0.022218,-2.2677
1290.675,-0.020209,-2.0627
1291.112,-0.018473,-1.8855
1291.55,-0.01862,-1.9005
1291.987,-0.017752,-1.8119
1292.425,-0.016884,-1.7233
1292.862,-0.015373,-1.569
1293.3,-0.013947,-1.4235
1293.737,-0.01336,-1.3636
1294.175,-0.013702,-1.3985
1294.612,-0.013706,-1.399
1295.05,-0.014464,-1.4763
1295.487,-0.013613,-1.3894
1295.925,-0.011588,-1.1827
1296.362,-0.010483,-1.07
1296.8,-0.009314,-0.9507
1297.237,-0.009489,-0.9685
1297.675,-0.008784,-0.8966
1298.112,-0.008373,-0.8546
1298.55,-0.008287,-0.8459
1298.987,-0.009628,-0.9827
1299.425,-0.009469,-0.9665
1299.862,-0.006894,-0.7036
1300.3,-0.005122,-0.5227
1300.737,-0.005056,-0.5161
1301.175,-0.00614,-0.6267
1301.612,-0.006796,-0.6937
1302.05,-0.006523,-0.6658
1302.487,-0.00691,-0.7053
1302.925,-0.00528,-0.539
1303.362,-0.006169,-0.6296
1303.8,-0.007908,-0.8072
1304.237,-0.006633,-0.677
1304.675,-0.006996,-0.714
1305.112,-0.010211,-1.0421
1305.55,-0.012268,-1.2522
1305.987,-0.01358,-1.3861
1306.425,-0.013861,-1.4148
1306.862,-0.012671,-1.2933
1307.3,-0.013462,-1.374
1307.737,-0.015279,-1.5595
1308.175,-0.014786,-1.5092
1308.612,-0.014399,-1.4696
1309.05,-0.014631,-1.4934
1309.488,-0.014383,-1.468
1309.925,-0.014969,-1.5279
1310.363,-0.015316,-1.5632
1310.8,-0.015063,-1.5374
1311.238,-0.016571,-1.6913
1311.675,-0.017549,-1.7911
1312.112,-0.018522,-1.8905
1312.55,-0.019521,-1.9924
1312.987,-0.020172,-2.0589
1313.425,-0.02003,-2.0444
1313.863,-0.020156,-2.0573
1314.3,-0.017161,-1.7516
1314.738,-0.015422,-1.574
1315.175,-0.011783,-1.2027
1315.613,-0.010606,-1.0825
1316.05,-0.008544,-0.8721
1316.488,-0.006246,-0.6375
1316.925,-0.005105,-0.5211
1317.363,-0.003667,-0.3743
1317.8,-0.002917,-0.2978
1318.238,-0.001524,-0.1555
1318.675,-0.002265,-0.2312
1319.113,-0.002591,-0.2645
1319.55,-0.002583,-0.2637
1319.988,-0.002555,-0.2607
1320.425,-0.00282,-0.2878
1320.863,-0.003427,-0.3497
1321.3,-0.002673,-0.2728
1321.738,-0.000917,-0.0936
1322.175,-0.000697,-0.0711
1322.613,0.00042,0.0428
1323.05,8.1e-05,0.0083
1323.488,-0.001259,-0.1285
1323.925,-0.001956,-0.1996
1324.363,-0.003137,-0.3202
1324.8,-0.004449,-0.4541
1325.238,-0.004946,-0.5049
1325.675,-0.004999,-0.5103
1326.113,-0.004392,-0.4483
1326.55,-0.006515,-0.665
1326.988,-0.007778,-0.7939
1327.425,-0.008308,-0.8479
1327.863,-0.008854,-0.9037
1328.3,-0.010076,-1.0284
1328.738,-0.010708,-1.0929
1329.175,-0.01184,-1.2085
1329.613,-0.012121,-1.2372
1330.05,-0.013507,-1.3786
1330.488,-0.014342,-1.4638
1330.925,-0.013621,-1.3902
1331.363,-0.013499,-1.3777
1331.8,-0.012761,-1.3025
1332.238,-0.013759,-1.4044
1332.675,-0.015772,-1.6098
1333.113,-0.017467,-1.7828
1333.55,-0.017186,-1.7541
1333.988,-0.017887,-1.8256
1334.425,-0.018046,-1.8418
1334.863,-0.01708,-1.7433
1335.3,-0.016355,-1.6693
1335.738,-0.015051,-1.5362
1336.175,-0.014892,-1.52
1336.613,-0.013067,-1.3337
