time_s,force_N,weight_g
3043.93,2.982511,304.4124
3044.366,2.983638,304.5274
3044.803,2.981723,304.332
3045.24,2.982515,304.4129
3045.677,2.982834,304.4454
3046.114,2.981719,304.3316
3046.55,2.981646,304.3241
3046.987,2.982883,304.4503
3047.424,2.982262,304.3871
3047.861,2.97929,304.0836
3048.298,2.981977,304.3579
3048.735,2.97916,304.0703
3049.171,2.97495,303.6407
3049.608,2.977661,303.9174
3050.045,2.978984,304.0524
3050.482,2.976869,303.8366
3050.919,2.978208,303.9732
3051.355,2.978102,303.9624
3051.792,2.976571,303.8061
3052.229,2.978694,304.0228
3052.666,2.980074,304.1637
3053.103,2.977759,303.9274
3053.54,2.978477,304.0007
3053.976,2.979657,304.1212
3054.413,2.978257,303.9782
3054.85,2.97802,303.9541
3055.287,2.981238,304.2824
3055.724,2.979347,304.0895
3056.161,2.978727,304.0262
3056.598,2.98009,304.1653
3057.034,2.979645,304.1199
3057.471,2.978159,303.9682
3057.908,2.979666,304.122
3058.345,2.980058,304.162
3058.782,2.978543,304.0074
