time_s,force_N,weight_g
3099.408,2.156922,220.148
3099.845,2.157016,220.1576
3100.282,2.156012,220.0551
3100.719,2.156987,220.1547
3101.156,2.157126,220.1688
3101.592,2.156685,220.1238
3102.029,2.157232,220.1797
3102.466,2.158253,220.2838
3102.903,2.158653,220.3247
3103.34,2.157837,220.2414
3103.777,2.159229,220.3834
3104.214,2.159584,220.4197
3104.65,2.158637,220.323
3105.087,2.159494,220.4106
3105.524,2.159172,220.3776
3105.961,2.15911,220.3714
3106.398,2.159249,220.3855
3106.835,2.159698,220.4314
3107.272,2.158175,220.2759
3107.708,2.159551,220.4164
3108.145,2.159245,220.3851
3108.582,2.158645,220.3239
3109.019,2.159478,220.4089
3109.456,2.159347,220.3956
3109.893,2.15907,220.3672
3110.33,2.159372,220.398
3110.766,2.159653,220.4268
3111.203,2.159225,220.383
3111.64,2.159249,220.3855
3112.077,2.159911,220.453
3112.514,2.161058,220.5701
3112.951,2.159849,220.4468
3113.388,2.160041,220.4664
3113.824,2.160507,220.5139
3114.261,2.159711,220.4326
