time_s,force_N,weight_g
1339.135,2.699108,275.4867
1339.572,2.698161,275.39
1340.009,2.697712,275.3442
1340.446,2.698909,275.4663
1340.883,2.697561,275.3288
1341.32,2.697451,275.3175
1341.756,2.697488,275.3213
1342.193,2.697529,275.3254
1342.63,2.697423,275.3146
1343.067,2.696973,275.2688
1343.504,2.697325,275.3046
1343.941,2.695932,275.1625
1344.378,2.697504,275.323
1344.815,2.697439,275.3163
1345.252,2.695667,275.1354
1345.689,2.695858,275.155
1346.126,2.696487,275.2192
1346.562,2.695361,275.1042
1346.999,2.694919,275.0591
1347.436,2.697035,275.275
1347.873,2.69554,275.1225
1348.31,2.69485,275.0521
1348.747,2.695324,275.1004
1349.184,2.695667,275.1354
1349.621,2.694254,274.9912
1350.058,2.694262,274.9921
1350.495,2.694957,275.0629
1350.931,2.694079,274.9733
1351.368,2.69594,275.1633
1351.805,2.695467,275.115
1352.242,2.694817,275.0487
1352.679,2.695601,275.1288
1353.116,2.6961,275.1796
1353.553,2.695034,275.0708
1353.99,2.694964,275.0637
