time_s,force_N,weight_g
2994.133,3.988911,407.1315
2994.57,3.989524,407.194
2995.007,3.992104,407.4573
2995.443,3.98954,407.1956
2995.88,3.989601,407.2019
2996.317,3.990491,407.2927
2996.754,3.988642,407.104
2997.191,3.986939,406.9302
2997.627,3.989466,407.1881
2998.064,3.988605,407.1002
2998.501,3.986894,406.9256
2998.938,3.988854,407.1257
2999.375,3.989229,407.164
2999.811,3.986796,406.9156
3000.248,3.988626,407.1023
3000.685,3.988376,407.0769
3001.122,3.986837,406.9198
3001.558,3.987923,407.0306
3001.995,3.989197,407.1606
3002.432,3.986804,406.9164
3002.869,3.986429,406.8781
3003.306,3.98787,407.0252
3003.742,3.987278,406.9648
3004.179,3.986,406.8344
3004.616,3.987107,406.9473
3005.053,3.987503,406.9877
3005.489,3.985714,406.8051
3005.926,3.987821,407.0202
3006.363,3.987564,406.994
3006.8,3.986559,406.8914
3007.237,3.986809,406.9169
3007.673,3.987923,407.0306
3008.11,3.966897,404.8846
3008.547,3.961279,404.3111
3008.984,3.962802,404.4666
