time_s,force_N,weight_g
3171.491,1.152343,117.6149
3171.927,1.152196,117.5999
3172.364,1.152609,117.6419
3172.801,1.152796,117.6611
3173.238,1.152674,117.6486
3173.675,1.152404,117.6211
3174.112,1.153989,117.7828
3174.549,1.153609,117.744
3174.986,1.153217,117.704
3175.422,1.154364,117.8211
3175.859,1.154311,117.8157
3176.296,1.154662,117.8515
3176.733,1.155303,117.917
3177.17,1.155005,117.8866
3177.607,1.154548,117.8399
3178.044,1.154842,117.8699
3178.481,1.155328,117.9195
3178.917,1.155271,117.9136
3179.354,1.155642,117.9516
3179.791,1.155503,117.9374
3180.228,1.155511,117.9382
3180.665,1.155062,117.8924
3181.102,1.15474,117.8595
3181.539,1.15436,117.8207
3181.976,1.155136,117.8999
3182.413,1.154728,117.8582
3182.85,1.155867,117.9745
3183.286,1.154903,117.8761
3183.723,1.154287,117.8132
3184.16,1.154401,117.8249
3184.597,1.153915,117.7753
3185.034,1.153327,117.7153
3185.471,1.153662,117.7495
3185.908,1.152507,117.6315
3186.345,1.153993,117.7832
