time_s,force_N,weight_g
1082.254,0.053256,5.4356
1082.691,0.052288,5.3368
1083.128,0.052011,5.3085
1083.564,0.050982,5.2035
1084.001,0.050239,5.1277
1084.438,0.051137,5.2193
1084.875,0.050014,5.1047
1085.312,0.049728,5.0756
1085.749,0.050096,5.1131
1086.185,0.050308,5.1347
1086.622,0.050059,5.1093
1087.059,0.049467,5.0489
1087.496,0.04912,5.0135
1087.933,0.049332,5.0351
1088.369,0.049606,5.0631
1088.806,0.049749,5.0777
1089.243,0.048736,4.9743
1089.68,0.049226,5.0243
1090.117,0.049279,5.0297
1090.554,0.050018,5.1052
1090.99,0.049381,5.0401
1091.427,0.05079,5.1839
1091.864,0.052088,5.3164
1092.301,0.052064,5.3139
1092.738,0.053064,5.416
1093.174,0.054464,5.559
1093.611,0.055738,5.689
1094.048,0.056751,5.7923
1094.485,0.056057,5.7215
1094.922,0.057678,5.8869
1095.359,0.056988,5.8165
1095.795,0.058217,5.9419
1096.232,0.057273,5.8457
1096.669,0.057208,5.839
1097.106,0.057747,5.894
