time_s,force_N,weight_g
2707.67,1.758066,179.4384
2708.107,1.754739,179.0988
2708.544,1.752701,178.8909
2708.981,1.753816,179.0047
2709.418,1.751023,178.7196
2709.854,1.751656,178.7842
2710.291,1.752648,178.8855
2710.728,1.751248,178.7425
2711.165,1.751317,178.7496
2711.602,1.75313,178.9346
2712.038,1.753171,178.9388
2712.475,1.754583,179.083
2712.912,1.756266,179.2547
2713.349,1.758307,179.463
2713.786,1.759299,179.5643
2714.222,1.762124,179.8527
2714.659,1.761475,179.7864
2715.096,1.761308,179.7693
2715.533,1.7629,179.9318
2715.97,1.762606,179.9018
2716.406,1.763157,179.9581
2716.843,1.764558,180.101
2717.28,1.765762,180.2239
2717.717,1.765999,180.2481
2718.153,1.767963,180.4486
2718.59,1.769702,180.6261
2719.027,1.769894,180.6457
2719.464,1.769943,180.6507
2719.901,1.770212,180.6782
2720.337,1.770837,180.7419
2720.774,1.7694,180.5952
2721.211,1.770527,180.7103
2721.648,1.769053,180.5598
2722.084,1.766632,180.3127
2722.521,1.764174,180.0618
