time_s,force_N,weight_g
1578.956,3.965219,404.7133
1579.392,3.965284,404.7199
1579.829,3.96635,404.8287
1580.266,3.967027,404.8979
1580.702,3.968942,405.0933
1581.139,3.969849,405.1858
1581.575,3.970686,405.2713
1582.012,3.971102,405.3138
1582.449,3.971567,405.3613
1582.885,3.971841,405.3892
1583.322,3.973376,405.5459
1583.759,3.972384,405.4446
1584.195,3.972927,405.5
1584.632,3.973682,405.5771
1585.069,3.973098,405.5175
1585.505,3.972796,405.4867
1585.942,3.974536,405.6642
1586.379,3.974924,405.7038
1586.815,3.975364,405.7488
1587.252,3.975197,405.7317
1587.689,3.975556,405.7684
1588.125,3.974903,405.7017
1588.562,3.97545,405.7575
1588.999,3.97485,405.6963
1589.435,3.97454,405.6646
1589.872,3.974519,405.6625
1590.309,3.974132,405.623
1590.745,3.97369,405.5779
1591.182,3.974336,405.6438
1591.619,3.974527,405.6634
1592.055,3.975303,405.7426
1592.492,3.975075,405.7192
1592.929,3.974405,405.6508
1593.365,3.974503,405.6609
1593.802,3.974503,405.6609
