time_s,force_N,weight_g
1813.046,1.1352,115.8651
1813.483,1.134869,115.8313
1813.919,1.134485,115.7921
1814.356,1.135281,115.8734
1814.793,1.134824,115.8267
1815.23,1.134816,115.8259
1815.667,1.134902,115.8346
1816.104,1.134444,115.788
1816.541,1.134771,115.8213
1816.977,1.135387,115.8842
1817.414,1.135832,115.9297
1817.851,1.136241,115.9713
1818.288,1.137719,116.1222
1818.725,1.137633,116.1134
1819.162,1.137666,116.1168
1819.598,1.137208,116.0701
1820.035,1.136894,116.038
1820.472,1.137514,116.1013
1820.909,1.138282,116.1797
1821.346,1.13829,116.1805
1821.783,1.137866,116.1372
1822.22,1.139985,116.3535
1822.656,1.139393,116.293
1823.093,1.139193,116.2726
1823.53,1.138993,116.2522
1823.967,1.139323,116.286
1824.404,1.139229,116.2764
1824.841,1.138874,116.2401
1825.277,1.13954,116.308
1825.714,1.139862,116.341
1826.151,1.138474,116.1993
1826.588,1.139115,116.2647
1827.025,1.138694,116.2218
1827.462,1.139576,116.3118
1827.899,1.140511,116.4072
