time_s,force_N,weight_g
1504.717,4.667949,476.438
1505.153,4.666667,476.3071
1505.59,4.666169,476.2563
1506.027,4.664192,476.0546
1506.464,4.662049,475.8358
1506.9,4.662176,475.8488
1507.337,4.661477,475.7774
1507.774,4.661388,475.7683
1508.21,4.662498,475.8817
1508.647,4.662335,475.865
1509.084,4.662694,475.9016
1509.52,4.664478,476.0838
1509.957,4.666397,476.2796
1510.394,4.666977,476.3388
1510.831,4.667973,476.4405
1511.267,4.66792,476.4351
1511.704,4.667761,476.4188
1512.141,4.668084,476.4518
1512.578,4.668671,476.5117
1513.014,4.668524,476.4967
1513.451,4.669594,476.6059
1513.888,4.669251,476.571
1514.324,4.668247,476.4684
1514.761,4.669696,476.6164
1515.198,4.671901,476.8414
1515.635,4.671848,476.8359
1516.071,4.671256,476.7755
1516.508,4.671729,476.8238
1516.945,4.672709,476.9239
1517.382,4.673742,477.0293
1517.818,4.674636,477.1205
1518.255,4.673093,476.963
1518.692,4.673652,477.0201
1519.128,4.67213,476.8647
1519.565,4.670533,476.7018
