time_s,force_N,weight_g
2376.949,3.067188,313.0551
2377.386,3.066364,312.9709
2377.823,3.066274,312.9617
2378.26,3.067487,313.0855
2378.697,3.066396,312.9742
2379.133,3.065555,312.8884
2379.57,3.067487,313.0855
2380.007,3.06765,313.1022
2380.444,3.065363,312.8688
2380.881,3.066715,313.0068
2381.317,3.066943,313.0301
2381.754,3.064608,312.7917
2382.191,3.064886,312.82
2382.628,3.065935,312.9272
2383.065,3.06364,312.693
2383.502,3.063273,312.6555
2383.938,3.065094,312.8413
2384.375,3.064645,312.7955
2384.812,3.063881,312.7175
2385.249,3.065817,312.9151
2385.686,3.06433,312.7634
2386.122,3.064085,312.7384
2386.559,3.065572,312.8901
2386.996,3.06587,312.9205
2387.433,3.06393,312.7225
2387.87,3.064498,312.7805
2388.307,3.065768,312.9101
2388.743,3.064751,312.8063
2389.18,3.065049,312.8367
2389.617,3.066964,313.0321
2390.054,3.064677,312.7988
2390.491,3.065114,312.8434
2390.927,3.065314,312.8638
2391.364,3.064976,312.8293
2391.801,3.064636,312.7946
