time_s,force_N,weight_g
2054.664,2.78606,284.3615
2055.101,2.784819,284.2348
2055.538,2.785309,284.2848
2055.974,2.783631,284.1135
2056.411,2.781712,283.9177
2056.848,2.782304,283.9781
2057.285,2.781985,283.9456
2057.722,2.780021,283.7451
2058.159,2.780519,283.796
2058.596,2.781573,283.9035
2059.033,2.779805,283.723
2059.469,2.780311,283.7747
2059.906,2.781385,283.8843
2060.343,2.781585,283.9047
2060.78,2.780074,283.7505
2061.217,2.781691,283.9156
2061.654,2.78214,283.9614
2062.091,2.781328,283.8785
2062.527,2.782626,284.011
2062.964,2.782699,284.0185
2063.401,2.782708,284.0193
2063.838,2.78341,284.091
2064.275,2.784545,284.2068
2064.712,2.783275,284.0772
2065.149,2.783696,284.1202
2065.585,2.78477,284.2298
2066.022,2.784831,284.236
2066.459,2.785362,284.2902
2066.896,2.786031,284.3585
2067.333,2.784724,284.2252
2067.77,2.783181,284.0677
2068.207,2.782846,284.0335
2068.644,2.781515,283.8976
2069.08,2.780548,283.7989
2069.517,2.779613,283.7035
