time_s,force_N,weight_g
2924.691,4.67061,476.7097
2925.128,4.669459,476.5922
2925.564,4.668847,476.5296
2926.001,4.66968,476.6147
2926.438,4.669864,476.6335
2926.875,4.668937,476.5388
2927.311,4.668435,476.4876
2927.748,4.668777,476.5226
2928.185,4.668333,476.4772
2928.621,4.667982,476.4413
2929.058,4.66888,476.533
2929.495,4.668295,476.4734
2929.931,4.668839,476.5288
2930.368,4.669219,476.5676
2930.805,4.667622,476.4046
2931.241,4.667998,476.443
2931.678,4.668316,476.4755
2932.115,4.667843,476.4272
2932.552,4.666638,476.3042
2932.988,4.667332,476.375
2933.425,4.666981,476.3393
2933.862,4.666863,476.3271
2934.298,4.666736,476.3142
2934.735,4.667132,476.3546
2935.172,4.666046,476.2438
2935.609,4.666744,476.315
2936.045,4.666801,476.3209
2936.482,4.665785,476.2171
2936.919,4.666564,476.2967
2937.355,4.665013,476.1384
2937.792,4.664948,476.1317
2938.229,4.66498,476.135
2938.666,4.664556,476.0917
2939.102,4.664891,476.1259
2939.539,4.665119,476.1492
