time_s,force_N,weight_g
285.065,1.953545,199.3902
285.502,1.954255,199.4627
285.939,1.954179,199.4548
286.376,1.953517,199.3873
286.813,1.95334,199.3692
287.25,1.953493,199.3848
287.687,1.952859,199.3202
288.124,1.953864,199.4227
288.561,1.953945,199.431
288.998,1.954393,199.4767
289.436,1.953469,199.3824
289.873,1.953428,199.3782
290.31,1.953783,199.4145
290.747,1.954227,199.4598
291.184,1.954191,199.4561
291.621,1.953747,199.4108
292.058,1.953767,199.4128
292.495,1.953501,199.3857
292.932,1.95361,199.3968
293.369,1.953227,199.3577
293.806,1.953618,199.3976
294.243,1.952984,199.3329
294.681,1.953642,199.4001
295.118,1.952863,199.3206
295.555,1.953081,199.3428
295.992,1.95384,199.4202
296.429,1.953533,199.389
296.866,1.953578,199.3935
297.303,1.953336,199.3688
297.74,1.953077,199.3424
298.177,1.953929,199.4293
298.614,1.954001,199.4367
299.051,1.953989,199.4355
299.488,1.953836,199.4198
299.925,1.952956,199.3301
300.363,1.953618,199.3976
300.8,1.953219,199.3568
301.237,1.954195,199.4565
301.674,1.954114,199.4483
302.111,1.95294,199.3284
302.548,1.953198,199.3548
302.985,1.953243,199.3593
303.422,1.953473,199.3828
303.859,1.953089,199.3437
304.296,1.953372,199.3725
304.733,1.952246,199.2576
