time_s,force_N,weight_g
200.279,0.000339,0.0346
200.716,0.000299,0.0305
201.153,0.000145,0.0148
201.59,0.001582,0.1614
202.027,-0.00042,-0.0428
202.464,-0.000202,-0.0206
202.901,-0.000153,-0.0156
203.338,-6.1e-05,-0.0062
203.775,6.5e-05,0.0066
204.212,0.000109,0.0111
204.649,-0.001033,-0.1054
205.086,-0.000254,-0.0259
205.523,0.000178,0.0181
205.96,-0.000525,-0.0535
206.397,0.000141,0.0144
206.834,-0.001126,-0.1149
207.271,-0.000791,-0.0807
207.708,-0.000226,-0.0231
208.145,-0.0005,-0.0511
208.582,0.000363,0.0371
209.019,-0.000908,-0.0927
209.456,-0.000678,-0.0692
209.893,-0.000549,-0.056
210.33,1.2e-05,0.0012
210.767,-0.001162,-0.1186
211.204,-0.00025,-0.0255
211.641,0.000339,0.0346
212.078,-3.6e-05,-0.0037
212.515,-0.000601,-0.0614
212.952,-0.000214,-0.0218
213.389,0.000335,0.0342
213.826,0.000456,0.0465
214.263,-0.000545,-0.0556
214.7,0.000319,0.0325
215.137,-0.000335,-0.0342
215.574,0.000266,0.0272
216.011,0.00088,0.0898
216.448,0.000617,0.063
216.885,0.000145,0.0148
217.322,-0.000153,-0.0156
217.759,0.000952,0.0972
218.196,0.000492,0.0502
218.633,4.4e-05,0.0045
219.07,0.000194,0.0198
219.507,9.3e-05,0.0095
219.944,2e-05,0.0021
