time_s,force_N,weight_g
413.577,2.922144,298.251
414.014,2.921401,298.1752
414.451,2.92189,298.225
414.888,2.92149,298.1843
415.325,2.921224,298.1571
415.763,2.92237,298.274
416.2,2.922765,298.3144
416.637,2.922051,298.2415
417.074,2.92195,298.2312
417.511,2.921627,298.1983
417.949,2.920873,298.1212
418.386,2.921914,298.2275
418.823,2.922281,298.265
419.26,2.921845,298.2205
419.697,2.922208,298.2576
420.135,2.92218,298.2547
420.572,2.921659,298.2015
421.009,2.921337,298.1686
421.446,2.922301,298.267
421.883,2.922575,298.295
422.32,2.92199,298.2354
422.758,2.921934,298.2295
423.195,2.921789,298.2147
423.632,2.92306,298.3445
424.069,2.922337,298.2707
424.506,2.922265,298.2633
424.943,2.922075,298.2439
425.381,2.921857,298.2217
425.818,2.92155,298.1904
426.255,2.92149,298.1843
426.692,2.922055,298.2419
427.129,2.921692,298.2048
427.566,2.921458,298.181
428.004,2.921841,298.2201
428.441,2.921978,298.2341
428.878,2.922127,298.2493
429.315,2.92124,298.1587
429.752,2.92237,298.274
430.189,2.921966,298.2328
430.627,2.92199,298.2354
431.064,2.921022,298.1365
431.501,2.921284,298.1633
431.938,2.92176,298.2119
432.375,2.921885,298.2246
432.812,2.921377,298.1727
433.25,2.922023,298.2386
