time_s,force_N,weight_g
476.093,3.896378,397.687
476.53,3.896177,397.6664
476.968,3.895192,397.5659
477.405,3.894789,397.5248
477.842,3.894809,397.5268
478.279,3.894926,397.5388
478.716,3.894966,397.5429
479.154,3.89581,397.629
479.591,3.895475,397.5948
480.028,3.895071,397.5536
480.465,3.895576,397.6051
480.902,3.895527,397.6002
481.34,3.895273,397.5742
481.777,3.895031,397.5495
482.214,3.895918,397.6401
482.651,3.895584,397.6059
483.088,3.894736,397.5194
483.526,3.895342,397.5812
483.963,3.89489,397.5351
484.4,3.895991,397.6475
484.837,3.895906,397.6389
485.274,3.895922,397.6405
485.712,3.894716,397.5174
486.149,3.895495,397.5968
486.586,3.895475,397.5948
487.023,3.89489,397.5351
487.46,3.894821,397.5281
487.898,3.89541,397.5882
488.335,3.895055,397.552
488.772,3.895696,397.6174
489.209,3.895063,397.5528
489.646,3.895725,397.6203
490.084,3.894966,397.5429
490.521,3.89566,397.6137
490.958,3.89499,397.5454
491.395,3.89543,397.5902
491.832,3.895672,397.615
492.27,3.89447,397.4922
492.707,3.895128,397.5594
493.144,3.895225,397.5693
493.581,3.895669,397.6146
494.018,3.895648,397.6125
494.456,3.896294,397.6784
494.893,3.894284,397.4733
495.33,3.895031,397.5495
495.767,3.895301,397.5771
