time_s,force_N,weight_g
570.094,4.870835,497.1458
570.531,4.871037,497.1664
570.968,4.870903,497.1527
571.406,4.870533,497.1149
571.843,4.871469,497.2104
572.28,4.870278,497.0889
572.717,4.871158,497.1787
573.155,4.871549,497.2187
573.592,4.871154,497.1783
574.029,4.871166,497.1795
574.466,4.871739,497.238
574.903,4.870581,497.1198
575.341,4.870883,497.1507
575.778,4.870981,497.1606
576.215,4.870872,497.1495
576.652,4.87067,497.1289
577.09,4.870646,497.1264
577.527,4.8709,497.1524
577.964,4.870803,497.1425
578.401,4.870621,497.1239
578.839,4.870529,497.1145
579.276,4.871279,497.1911
579.713,4.871408,497.2043
580.15,4.870916,497.154
580.588,4.871324,497.1956
581.025,4.870996,497.1622
581.462,4.870746,497.1367
581.899,4.870996,497.1622
582.337,4.871901,497.2545
582.774,4.871093,497.1721
583.211,4.871122,497.175
583.648,4.871037,497.1664
584.086,4.869903,497.0507
584.523,4.870952,497.1577
584.96,4.871008,497.1634
585.397,4.870698,497.1317
585.834,4.870589,497.1207
586.272,4.871658,497.2298
586.709,4.871662,497.2302
587.146,4.870585,497.1202
587.583,4.870839,497.1462
588.021,4.871347,497.1981
588.458,4.871025,497.1651
588.895,4.870109,497.0716
589.332,4.870916,497.154
589.77,4.871367,497.2001
