time_s,force_N,weight_g
240.485,0.977434,99.7626
240.922,0.978237,99.8446
241.359,0.977632,99.7828
241.796,0.978697,99.8915
242.233,0.978475,99.8689
242.67,0.978641,99.8858
243.107,0.978358,99.8569
243.544,0.97808,99.8285
243.981,0.978391,99.8602
244.418,0.978637,99.8853
244.855,0.978092,99.8298
245.292,0.977737,99.7935
245.729,0.978322,99.8532
246.166,0.978149,99.8355
246.604,0.978887,99.9109
247.041,0.97856,99.8775
247.478,0.979137,99.9364
247.915,0.978157,99.8363
248.352,0.97762,99.7816
248.789,0.97944,99.9673
249.226,0.978479,99.8693
249.663,0.978068,99.8273
250.1,0.978382,99.8594
250.537,0.977539,99.7733
250.974,0.978608,99.8825
251.411,0.979,99.9224
251.848,0.978407,99.8619
252.285,0.978447,99.866
252.722,0.978306,99.8516
253.159,0.978689,99.8907
253.597,0.979012,99.9236
254.034,0.978734,99.8952
254.471,0.97737,99.756
254.908,0.97881,99.9031
255.345,0.978173,99.838
255.782,0.97896,99.9183
256.219,0.979161,99.9389
256.656,0.979085,99.9311
257.093,0.979226,99.9455
257.53,0.978903,99.9125
257.967,0.979331,99.9562
258.405,0.977806,99.8005
258.842,0.978019,99.8223
259.279,0.978213,99.8421
259.716,0.978153,99.8359
260.153,0.978334,99.8545
