time_s,force_N,weight_g
1038.857,3.90138,398.1975
1039.295,3.901538,398.2136
1039.732,3.900069,398.0638
1040.17,3.901857,398.2462
1040.607,3.902209,398.2822
1041.044,3.901303,398.1897
1041.482,3.902699,398.3321
1041.919,3.903289,398.3924
1042.357,3.902193,398.2805
1042.794,3.903354,398.399
1043.232,3.904244,398.4898
1043.669,3.903018,398.3647
1044.107,3.902662,398.3284
1044.544,3.904422,398.508
1044.982,3.903597,398.4238
1045.419,3.903576,398.4217
1045.857,3.905187,398.5861
1046.295,3.905457,398.6137
1046.732,3.904333,398.4989
1047.17,3.905725,398.641
1047.607,3.906675,398.738
1048.045,3.905858,398.6546
1048.482,3.905413,398.6091
1048.92,3.906518,398.7219
1049.357,3.905328,398.6005
1049.795,3.905466,398.6146
1050.232,3.906582,398.7285
1050.67,3.905061,398.5733
1051.107,3.904248,398.4903
1051.545,3.906449,398.7148
1051.982,3.903997,398.4646
1052.42,3.902727,398.335
1052.858,3.903799,398.4444
1053.295,3.902792,398.3416
1053.733,3.900955,398.1541
1054.17,3.901934,398.2541
1054.608,3.901327,398.1921
1055.045,3.899491,398.0047
1055.483,3.899321,397.9874
1055.92,3.899867,398.0431
1056.358,3.898916,397.9461
1056.795,3.89697,397.7474
1057.233,3.897557,397.8073
1057.67,3.896032,397.6516
1058.108,3.894741,397.5199
1058.545,3.895906,397.6389
1058.983,3.89538,397.5852
1059.421,3.893815,397.4254
1059.858,3.894616,397.5071
1060.296,3.893775,397.4213
1060.733,3.892872,397.3292
1061.171,3.893269,397.3697
1061.608,3.894256,397.4704
1062.046,3.892035,397.2437
1062.483,3.892536,397.2949
1062.921,3.894328,397.4778
1063.358,3.893394,397.3824
1063.796,3.892172,397.2578
1064.233,3.895344,397.5815
1064.671,3.894741,397.5199
1065.108,3.893152,397.3577
1065.546,3.894527,397.498
1065.984,3.894543,397.4997
1066.421,3.893475,397.3907
1066.859,3.893973,397.4415
1067.296,3.895562,397.6038
1067.734,3.893536,397.3969
1068.171,3.893969,397.4411
1068.609,3.895478,397.5951
