time_s,force_N,weight_g
860.359,3.705604,378.2155
860.797,3.702857,377.9351
861.234,3.704407,378.0933
861.672,3.706781,378.3356
862.109,3.704281,378.0804
862.547,3.703132,377.9632
862.984,3.705665,378.2217
863.422,3.704484,378.1011
863.859,3.702485,377.8972
864.297,3.705596,378.2147
864.734,3.705467,378.2014
865.172,3.702513,377.9
865.609,3.705624,378.2176
866.047,3.706761,378.3336
866.484,3.704306,378.083
866.922,3.705329,378.1874
867.359,3.707081,378.3662
867.797,3.705527,378.2076
868.234,3.706065,378.2626
868.672,3.707947,378.4546
869.109,3.705831,378.2386
869.547,3.705685,378.2238
869.984,3.707534,378.4124
870.421,3.705746,378.2299
870.859,3.704459,378.0986
871.297,3.708302,378.4909
871.734,3.708861,378.5479
872.171,3.70507,378.161
872.609,3.707671,378.4265
873.046,3.710147,378.6792
873.484,3.707307,378.3893
873.921,3.708869,378.5487
874.359,3.711357,378.8026
874.796,3.708998,378.5619
875.234,3.707942,378.4541
875.671,3.712065,378.8749
876.109,3.71022,378.6866
876.546,3.70827,378.4876
876.984,3.710252,378.6899
877.421,3.710289,378.6936
877.859,3.706801,378.3377
878.296,3.709087,378.571
878.734,3.710285,378.6932
879.171,3.708157,378.476
879.609,3.709237,378.5863
880.046,3.711745,378.8423
880.484,3.709237,378.5863
880.921,3.708124,378.4727
881.359,3.710746,378.7403
881.796,3.709075,378.5698
882.234,3.707615,378.4207
882.671,3.70984,378.6478
883.108,3.707776,378.4372
883.546,3.706393,378.296
883.983,3.708355,378.4963
884.421,3.708424,378.5033
884.858,3.706025,378.2585
885.296,3.707372,378.3959
885.733,3.709524,378.6156
886.171,3.707032,378.3613
886.608,3.707926,378.4525
887.046,3.710196,378.6841
887.483,3.709002,378.5623
887.921,3.708436,378.5045
888.358,3.711531,378.8204
888.796,3.710879,378.7539
889.233,3.709484,378.6115
889.671,3.711547,378.8221
890.108,3.712316,378.9005
