time_s,force_N,weight_g
624.041,0.907177,92.5918
624.479,0.90723,92.5971
624.917,0.907404,92.6149
625.354,0.905927,92.4642
625.792,0.907286,92.6029
626.23,0.905559,92.4266
626.667,0.906242,92.4964
627.105,0.905567,92.4274
627.543,0.905385,92.4088
627.98,0.905114,92.3812
628.418,0.90496,92.3655
628.856,0.904357,92.304
629.293,0.90492,92.3614
629.731,0.904875,92.3568
630.169,0.905951,92.4667
630.606,0.905191,92.389
631.044,0.904649,92.3337
631.482,0.904572,92.3259
631.919,0.90513,92.3828
632.357,0.903803,92.2474
632.795,0.903686,92.2354
633.232,0.904208,92.2887
633.67,0.903666,92.2334
634.108,0.90314,92.1797
634.545,0.903334,92.1995
634.983,0.903188,92.1846
635.421,0.902755,92.1405
635.859,0.902759,92.1409
636.296,0.902646,92.1293
636.734,0.901825,92.0455
637.172,0.901716,92.0343
637.609,0.901979,92.0612
638.047,0.902072,92.0707
638.485,0.902375,92.1017
638.922,0.902104,92.074
639.36,0.902322,92.0963
639.798,0.902383,92.1025
640.235,0.902723,92.1372
640.673,0.902416,92.1058
641.111,0.901886,92.0517
641.548,0.903059,92.1714
641.986,0.902723,92.1372
642.424,0.902703,92.1351
642.861,0.903989,92.2664
643.299,0.904289,92.2969
643.737,0.904163,92.2841
644.174,0.905907,92.4621
644.612,0.905353,92.4055
645.05,0.905684,92.4394
645.488,0.906639,92.5368
645.925,0.906008,92.4724
646.363,0.905895,92.4609
646.801,0.907286,92.6029
647.238,0.907671,92.6421
647.676,0.907901,92.6657
648.114,0.907897,92.6653
648.551,0.907962,92.6719
648.989,0.908144,92.6904
649.427,0.908201,92.6962
649.865,0.907921,92.6677
650.302,0.908459,92.7227
650.74,0.907484,92.6231
651.178,0.90888,92.7656
651.615,0.909204,92.7986
652.053,0.908743,92.7516
652.491,0.908904,92.7681
652.928,0.909459,92.8246
653.366,0.910017,92.8816
653.804,0.909762,92.8556
