time_s,force_N,weight_g
787.73,2.774988,283.2314
788.168,2.773899,283.1203
788.605,2.776189,283.354
789.043,2.774899,283.2223
789.481,2.773426,283.072
789.918,2.776027,283.3375
790.356,2.775623,283.2962
790.793,2.772965,283.0249
791.231,2.773677,283.0976
791.669,2.774894,283.2219
792.106,2.772257,282.9527
792.544,2.772245,282.9514
792.981,2.773673,283.0972
793.419,2.771707,282.8965
793.856,2.77106,282.8304
794.294,2.772763,283.0043
794.732,2.770554,282.7788
795.169,2.769267,282.6475
795.607,2.770647,282.7883
796.044,2.770283,282.7512
796.482,2.767835,282.5014
796.919,2.768839,282.6038
797.357,2.769518,282.6731
797.794,2.767241,282.4407
798.232,2.768026,282.5208
798.67,2.768734,282.593
799.107,2.766525,282.3676
799.545,2.76421,282.1314
799.982,2.766407,282.3556
800.42,2.764429,282.1537
800.857,2.762091,281.915
801.295,2.764959,282.2078
801.732,2.76449,282.1599
802.17,2.761334,281.8379
802.608,2.762855,281.9931
803.045,2.765169,282.2293
803.483,2.7636,282.0691
803.92,2.764805,282.1921
804.358,2.767253,282.4419
804.795,2.766573,282.3726
805.233,2.767475,282.4646
805.67,2.769745,282.6963
806.108,2.768135,282.5319
806.546,2.768013,282.5195
806.983,2.769805,282.7025
807.421,2.768798,282.5997
807.858,2.767014,282.4175
808.296,2.770121,282.7346
808.733,2.771723,282.8982
809.171,2.770954,282.8197
809.608,2.771994,282.9258
810.046,2.77284,283.0121
810.483,2.77036,282.759
810.921,2.771759,282.9019
811.358,2.774235,283.1546
811.796,2.773264,283.0555
812.233,2.772908,283.0191
812.671,2.774951,283.2277
813.108,2.773107,283.0394
813.546,2.771116,282.8362
813.984,2.774616,283.1934
814.421,2.774894,283.2219
814.859,2.773697,283.0996
815.296,2.773891,283.1195
815.734,2.775198,283.2528
816.171,2.773212,283.0501
816.609,2.774745,283.2066
817.046,2.776962,283.4329
817.484,2.775012,283.2338
