time_s,force_N,weight_g
965.794,4.622406,471.7896
966.232,4.62359,471.9105
966.669,4.624432,471.9964
967.107,4.622401,471.7892
967.544,4.623109,471.8614
967.982,4.623522,471.9035
968.419,4.622401,471.7892
968.857,4.620807,471.6264
969.294,4.62279,471.8288
969.732,4.621204,471.667
970.169,4.62124,471.6707
970.607,4.622417,471.7908
971.044,4.622001,471.7482
971.482,4.620646,471.61
971.919,4.622559,471.8053
972.357,4.636767,473.2554
972.794,4.663875,476.0222
973.232,4.663774,476.0119
973.669,4.665048,476.142
974.107,4.662127,475.8438
974.544,4.662735,475.9058
974.982,4.663847,476.0193
975.419,4.662653,475.8975
975.857,4.661695,475.7996
976.294,4.662811,475.9137
976.732,4.662965,475.9293
977.169,4.661331,475.7625
977.607,4.663058,475.9388
978.044,4.662961,475.9289
978.482,4.660299,475.6572
978.919,4.662682,475.9004
979.357,4.662771,475.9095
979.794,4.661404,475.77
980.232,4.661634,475.7935
980.669,4.663398,475.9735
981.107,4.661488,475.7786
981.544,4.662569,475.8888
981.982,4.663531,475.9871
982.419,4.662374,475.869
982.857,4.66091,475.7195
983.294,4.661885,475.8191
983.732,4.661011,475.7299
984.169,4.660226,475.6498
984.607,4.662322,475.8637
985.044,4.662698,475.9021
985.481,4.660841,475.7125
985.919,4.661622,475.7923
986.356,4.661436,475.7732
986.794,4.659967,475.6234
987.231,4.65983,475.6093
987.669,4.661169,475.7459
988.106,4.658814,475.5057
988.544,4.658596,475.4834
988.981,4.659534,475.5792
989.419,4.658503,475.4739
989.856,4.658017,475.4243
990.294,4.658697,475.4937
990.731,4.658693,475.4933
991.169,4.657807,475.4028
991.606,4.658531,475.4768
992.044,4.658883,475.5127
992.481,4.657119,475.3327
992.919,4.657536,475.3752
993.356,4.658272,475.4504
993.794,4.655962,475.2146
994.231,4.656403,475.2596
994.669,4.656848,475.3051
995.106,4.657722,475.3942
995.544,4.655938,475.2121
