time_s,force_N,weight_g
1178.004,2.125089,216.899
1178.442,2.126736,217.067
1178.88,2.124098,216.7978
1179.317,2.124964,216.8862
1179.755,2.126821,217.0757
1180.193,2.125729,216.9642
1180.63,2.124887,216.8783
1181.068,2.127282,217.1228
1181.505,2.12636,217.0286
1181.943,2.124984,216.8883
1182.381,2.126214,217.0138
1182.818,2.127877,217.1835
1183.256,2.124847,216.8742
1183.694,2.127343,217.129
1184.131,2.128617,217.259
1184.569,2.12638,217.0307
1185.007,2.126469,217.0398
1185.444,2.128496,217.2466
1185.882,2.126449,217.0377
1186.319,2.125911,216.9828
1186.757,2.12854,217.2512
1187.195,2.129317,217.3305
1187.632,2.126291,217.0216
1188.07,2.128128,217.2091
1188.507,2.128783,217.276
1188.945,2.125992,216.9911
1189.383,2.127942,217.1901
1189.82,2.129151,217.3135
1190.258,2.127792,217.1748
1190.696,2.127699,217.1653
1191.133,2.129119,217.3102
1191.571,2.128423,217.2392
1192.009,2.127808,217.1765
1192.446,2.129754,217.3751
1192.884,2.128103,217.2066
1193.321,2.126671,217.0604
1193.759,2.129669,217.3664
1194.197,2.128985,217.2966
1194.634,2.126991,217.093
1195.072,2.128415,217.2384
1195.51,2.129325,217.3313
1195.947,2.127517,217.1467
1196.385,2.127784,217.174
1196.823,2.129459,217.3449
1197.26,2.127901,217.186
1197.698,2.127492,217.1442
1198.135,2.130964,217.4985
1198.573,2.128734,217.271
1199.011,2.127484,217.1434
1199.448,2.130377,217.4386
1199.886,2.129948,217.3949
1200.324,2.128382,217.2351
1200.761,2.129811,217.3808
1201.199,2.130114,217.4118
1201.636,2.127764,217.1719
1202.074,2.127816,217.1773
1202.512,2.129479,217.347
1202.949,2.127942,217.1901
1203.387,2.127517,217.1467
1203.825,2.129717,217.3713
1204.262,2.127942,217.1901
1204.7,2.127189,217.1133
1205.138,2.129471,217.3462
1205.575,2.128245,217.221
1206.013,2.126259,217.0183
1206.45,2.128985,217.2966
1206.888,2.128455,217.2425
1207.326,2.127893,217.1851
1207.763,2.127824,217.1781
