time_s,force_N,weight_g
1040.17,3.772798,385.0737
1040.608,3.770636,384.853
1041.045,3.772448,385.038
1041.483,3.772281,385.0209
1041.921,3.769337,384.7204
1042.358,3.770571,384.8464
1042.796,3.772085,385.0009
1043.234,3.770383,384.8272
1043.672,3.769793,384.767
1044.109,3.772614,385.055
1044.547,3.771369,384.9278
1044.985,3.7702,384.8086
1045.422,3.772598,385.0533
1045.86,3.77088,384.878
1046.298,3.768425,384.6274
1046.736,3.771161,384.9066
1047.173,3.771365,384.9274
1047.611,3.769589,384.7462
1048.049,3.77018,384.8065
1048.486,3.771992,384.9914
1048.924,3.770562,384.8455
1049.362,3.771365,384.9274
1049.8,3.772098,385.0022
1050.237,3.771906,384.9827
1050.675,3.770766,384.8663
1051.113,3.772358,385.0288
1051.55,3.771474,384.9386
1051.988,3.769638,384.7512
1052.426,3.771092,384.8996
1052.864,3.769895,384.7774
1053.301,3.767708,384.5542
1053.739,3.769085,384.6947
1054.177,3.769427,384.7296
1054.614,3.767643,384.5476
1055.052,3.768429,384.6278
1055.49,3.768779,384.6635
1055.927,3.765949,384.3747
1056.365,3.766841,384.4657
1056.803,3.767448,384.5276
1057.24,3.765575,384.3365
1057.678,3.765721,384.3514
1058.116,3.766878,384.4695
1058.554,3.765274,384.3057
1058.991,3.763967,384.1723
1059.429,3.766059,384.3859
1059.867,3.765045,384.2824
1060.304,3.762733,384.0464
1060.742,3.764614,384.2384
1061.18,3.764797,384.257
1061.618,3.762086,383.9803
1062.055,3.763234,384.0975
1062.493,3.764292,384.2056
1062.931,3.761678,383.9388
1063.369,3.762305,384.0028
1063.806,3.763735,384.1487
1064.244,3.761605,383.9313
1064.682,3.76165,383.9359
1065.119,3.763881,384.1636
1065.557,3.761902,383.9616
1065.995,3.76051,383.8195
1066.433,3.762057,383.9774
1066.87,3.76108,383.8777
1067.308,3.759305,383.6965
1067.746,3.760897,383.859
1068.183,3.762082,383.9799
1068.621,3.759028,383.6683
1069.059,3.761027,383.8723
1069.496,3.761003,383.8698
1069.934,3.759545,383.721
