time_s,force_N,weight_g
906.249,3.50482,357.7224
906.687,3.504478,357.6874
907.124,3.505435,357.7851
907.562,3.505134,357.7543
907.999,3.505415,357.783
908.437,3.506327,357.8761
908.875,3.505911,357.8337
909.312,3.504523,357.692
909.75,3.505879,357.8304
910.187,3.50495,357.7356
910.625,3.504735,357.7136
911.063,3.505064,357.7473
911.5,3.504629,357.7028
911.938,3.502744,357.5104
912.376,3.503045,357.5412
912.813,3.505162,357.7573
913.251,3.502536,357.4892
913.688,3.503122,357.549
914.126,3.503925,357.6309
914.564,3.503603,357.5981
915.001,3.503281,357.5652
915.439,3.502263,357.4613
915.877,3.502723,357.5083
916.314,3.500818,357.3138
916.752,3.501612,357.3949
917.189,3.501815,357.4156
917.627,3.500333,357.2644
918.065,3.500089,357.2394
918.502,3.501319,357.3649
918.94,3.500211,357.2519
919.377,3.499983,357.2286
919.815,3.500858,357.318
920.253,3.499499,357.1792
920.69,3.500288,357.2598
921.128,3.500838,357.3159
921.566,3.499331,357.1621
922.003,3.499141,357.1426
922.441,3.500577,357.2893
922.878,3.501319,357.3649
923.316,3.500761,357.308
923.754,3.501136,357.3463
924.191,3.501514,357.3849
924.629,3.50173,357.4069
925.066,3.50232,357.4672
925.504,3.501758,357.4098
925.942,3.501587,357.3924
926.379,3.502772,357.5133
926.817,3.503237,357.5607
927.255,3.502927,357.5291
927.692,3.502792,357.5154
928.13,3.503391,357.5765
928.567,3.503827,357.6209
929.005,3.502882,357.5245
929.443,3.504441,357.6837
929.88,3.503004,357.537
930.318,3.503412,357.5786
930.755,3.504739,357.714
931.193,3.503729,357.6109
931.631,3.503061,357.5428
932.068,3.504702,357.7103
932.506,3.505248,357.766
932.943,3.50379,357.6172
933.381,3.504633,357.7032
933.819,3.505089,357.7498
934.256,3.504136,357.6525
934.694,3.505578,357.7996
935.131,3.505472,357.7888
935.569,3.504812,357.7215
936.007,3.505211,357.7622
