time_s,force_N,weight_g
801.667,2.588378,264.1849
802.104,2.58668,264.0116
802.542,2.587812,264.1271
802.979,2.588708,264.2186
803.417,2.589099,264.2585
803.854,2.589196,264.2685
804.292,2.590007,264.3511
804.73,2.58966,264.3158
805.167,2.58909,264.2576
805.605,2.589681,264.3179
806.042,2.590092,264.3599
806.48,2.588406,264.1878
806.917,2.589958,264.3462
807.355,2.590031,264.3536
807.792,2.588113,264.1579
808.23,2.589343,264.2834
808.668,2.590145,264.3653
809.105,2.589974,264.3478
809.543,2.589213,264.2701
809.98,2.590304,264.3815
810.418,2.58931,264.2801
810.855,2.588915,264.2397
811.293,2.588748,264.2227
811.73,2.588757,264.2235
812.168,2.587918,264.1379
812.606,2.587759,264.1217
813.043,2.589025,264.251
813.481,2.587995,264.1458
813.918,2.588834,264.2314
814.356,2.589209,264.2697
814.793,2.587938,264.14
815.231,2.588687,264.2165
815.668,2.58795,264.1413
816.106,2.587279,264.0727
816.544,2.587108,264.0552
816.981,2.586965,264.0407
817.419,2.587104,264.0548
817.856,2.587034,264.0478
818.294,2.586155,263.958
818.731,2.586566,264.0
819.169,2.586216,263.9642
819.606,2.585813,263.9231
820.044,2.586322,263.975
820.481,2.585715,263.9131
820.919,2.586094,263.9518
821.357,2.586623,264.0058
821.794,2.584836,263.8234
822.232,2.58506,263.8462
822.669,2.585776,263.9194
823.107,2.584058,263.744
823.544,2.584021,263.7402
823.982,2.58409,263.7473
824.419,2.583802,263.7178
824.857,2.583732,263.7108
825.294,2.583598,263.697
825.732,2.583301,263.6667
826.17,2.582686,263.6039
826.607,2.58381,263.7186
827.045,2.58289,263.6247
827.482,2.581933,263.5271
827.92,2.582625,263.5977
828.357,2.582466,263.5815
828.795,2.582026,263.5366
829.233,2.58188,263.5217
829.67,2.582808,263.6164
830.108,2.583065,263.6426
830.545,2.582433,263.5782
830.983,2.583146,263.6509
831.42,2.583008,263.6368
