time_s,force_N,weight_g
730.786,1.788211,182.5152
731.224,1.788207,182.5148
731.661,1.789559,182.6528
732.099,1.78802,182.4957
732.536,1.788895,182.5851
732.974,1.790528,182.7517
733.411,1.789482,182.6449
733.849,1.789518,182.6486
734.286,1.790385,182.7372
734.724,1.789192,182.6154
735.161,1.788826,182.578
735.599,1.789376,182.6341
736.036,1.79065,182.7642
736.474,1.789958,182.6935
736.911,1.7903,182.7284
737.349,1.789868,182.6844
737.786,1.790243,182.7226
738.224,1.792454,182.9483
738.661,1.792148,182.9171
739.099,1.791513,182.8523
739.536,1.7921,182.9121
739.974,1.792922,182.9961
740.412,1.793879,183.0937
740.849,1.793231,183.0276
741.287,1.795178,183.2263
741.724,1.79578,183.2878
742.162,1.795935,183.3036
742.599,1.797832,183.4972
743.037,1.798655,183.5812
743.474,1.798993,183.6157
743.912,1.799827,183.7009
744.349,1.79964,183.6817
744.787,1.798814,183.5974
745.224,1.800503,183.7698
745.662,1.800361,183.7553
746.099,1.800279,183.747
746.537,1.8017,183.892
746.974,1.802458,183.9693
747.412,1.803374,184.0628
747.849,1.803325,184.0578
748.287,1.804107,184.1376
748.724,1.803585,184.0844
749.162,1.803748,184.101
749.599,1.8028,184.0042
750.037,1.801871,183.9095
750.475,1.801631,183.8849
750.912,1.802718,183.9959
751.35,1.803382,184.0636
751.787,1.801941,183.9165
752.225,1.801635,183.8854
752.662,1.8019,183.9124
753.1,1.802604,183.9843
753.537,1.803606,184.0865
753.975,1.805471,184.2768
754.412,1.805418,184.2714
754.85,1.8069,184.4227
755.287,1.807474,184.4813
755.725,1.807132,184.4464
756.162,1.809656,184.704
756.6,1.810422,184.7822
757.038,1.811537,184.896
757.475,1.811102,184.8516
757.913,1.811399,184.8819
758.35,1.812677,185.0124
758.788,1.812645,185.0091
759.225,1.814261,185.174
759.663,1.815039,185.2534
760.1,1.814701,185.2189
760.538,1.814941,185.2435
