time_s,force_N,weight_g
327.989,3.156826,322.204
328.426,3.157449,322.2676
328.864,3.157091,322.2311
329.301,3.158045,322.3284
329.738,3.158416,322.3663
330.175,3.158463,322.3711
330.613,3.158449,322.3697
331.05,3.158016,322.3255
331.487,3.15876,322.4014
331.924,3.159039,322.4299
332.362,3.157091,322.2311
332.799,3.157612,322.2843
333.236,3.158082,322.3322
333.673,3.156803,322.2017
334.111,3.156134,322.1333
334.548,3.155855,322.1049
334.985,3.155041,322.0219
335.422,3.154558,321.9725
335.86,3.154056,321.9213
336.297,3.153925,321.908
336.734,3.153419,321.8563
337.171,3.150959,321.6053
337.609,3.152549,321.7675
338.046,3.152494,321.7618
338.483,3.151824,321.6935
338.92,3.152191,321.731
339.357,3.152475,321.7599
339.795,3.15308,321.8216
340.232,3.152266,321.7386
340.669,3.153172,321.8311
341.106,3.153619,321.8766
341.544,3.15174,321.6849
341.981,3.152949,321.8083
342.418,3.152801,321.7932
342.855,3.150792,321.5882
343.293,3.151866,321.6978
343.73,3.15174,321.6849
344.167,3.150857,321.5948
344.604,3.15102,321.6114
345.042,3.151104,321.62
345.479,3.152071,321.7187
345.916,3.152456,321.758
346.353,3.153293,321.8434
346.79,3.153354,321.8496
347.228,3.152703,321.7832
347.665,3.153967,321.9122
