time_s,force_N,weight_g
456.045,1.846849,188.5002
456.482,1.843018,188.1091
456.919,1.847386,188.555
457.356,1.846422,188.4566
457.793,1.842046,188.0099
458.23,1.843758,188.1847
458.667,1.845938,188.4072
459.104,1.84181,187.9858
459.541,1.841021,187.9053
459.978,1.843998,188.2092
460.415,1.841871,187.992
460.852,1.837844,187.581
461.289,1.840504,187.8525
461.726,1.842103,188.0157
462.163,1.836672,187.4615
462.6,1.837791,187.5756
463.037,1.84052,187.8542
463.474,1.837893,187.586
463.911,1.835924,187.3851
464.348,1.838621,187.6603
464.785,1.836762,187.4706
465.222,1.832796,187.0658
465.659,1.834769,187.2672
466.096,1.836778,187.4722
466.533,1.832027,186.9874
466.97,1.831588,186.9425
467.407,1.834582,187.2481
467.844,1.831966,186.9811
468.281,1.828672,186.6449
468.718,1.832218,187.0069
469.155,1.831478,186.9313
469.592,1.82604,186.3762
470.029,1.826939,186.468
470.466,1.829473,186.7266
470.903,1.825698,186.3414
471.34,1.824649,186.2342
471.777,1.829229,186.7017
472.214,1.826951,186.4692
472.651,1.822851,186.0508
473.088,1.824921,186.2621
473.525,1.825601,186.3314
473.962,1.821191,185.8814
474.399,1.820187,185.7788
474.836,1.82423,186.1915
475.273,1.820414,185.8021
475.71,1.817795,185.5347
