time_s,force_N,weight_g
615.654,0.045462,4.6402
616.091,0.046238,4.7193
616.528,0.046059,4.7011
616.966,0.045718,4.6663
617.403,0.046161,4.7115
617.84,0.045536,4.6476
618.278,0.045471,4.641
618.715,0.043135,4.4026
619.152,0.041088,4.1937
619.59,0.042295,4.3168
620.027,0.043456,4.4354
620.464,0.043383,4.4279
620.902,0.045125,4.6058
621.339,0.045406,4.6344
621.777,0.047241,4.8217
622.214,0.046616,4.7579
622.651,0.04664,4.7604
623.089,0.048021,4.9013
623.526,0.048086,4.9079
623.963,0.047383,4.8362
624.401,0.047607,4.859
624.838,0.047725,4.871
625.275,0.047233,4.8209
625.713,0.046929,4.7898
626.15,0.047318,4.8296
626.588,0.04783,4.8818
627.025,0.047859,4.8847
627.462,0.047818,4.8806
627.9,0.047911,4.8901
628.337,0.047026,4.7998
628.774,0.045694,4.6638
629.212,0.045759,4.6704
629.649,0.046283,4.7239
630.086,0.04621,4.7164
630.524,0.046591,4.7554
630.961,0.046137,4.709
631.398,0.046267,4.7222
631.836,0.046717,4.7682
632.273,0.046153,4.7106
632.711,0.046941,4.791
633.148,0.046868,4.7836
633.585,0.046027,4.6978
634.023,0.046137,4.709
634.46,0.046652,4.7616
634.897,0.047534,4.8516
635.335,0.046758,4.7724
635.772,0.046612,4.7575
636.209,0.046421,4.738
636.647,0.047083,4.8056
637.084,0.046149,4.7102
637.521,0.045917,4.6866
637.959,0.045466,4.6406
638.396,0.045889,4.6837
638.833,0.047083,4.8056
639.271,0.046587,4.755
639.708,0.046522,4.7483
640.146,0.046299,4.7256
640.583,0.046583,4.7546
641.02,0.04686,4.7828
641.458,0.04729,4.8267
641.895,0.047684,4.8669
642.332,0.047643,4.8628
642.77,0.047635,4.8619
643.207,0.047956,4.8947
643.644,0.047432,4.8412
644.082,0.048614,4.9618
644.519,0.048561,4.9564
644.956,0.050239,5.1276
645.394,0.05073,5.1778
645.831,0.050592,5.1637
646.268,0.050409,5.145
646.706,0.050243,5.1281
647.143,0.049954,5.0986
647.581,0.049629,5.0655
648.018,0.050527,5.1571
648.455,0.050425,5.1467
648.893,0.050921,5.1973
649.33,0.050356,5.1397
649.767,0.049341,5.036
650.205,0.050466,5.1509
650.642,0.051165,5.2221
651.079,0.05166,5.2727
651.517,0.052582,5.3668
651.954,0.052757,5.3846
652.391,0.053605,5.4713
652.829,0.054645,5.5774
653.266,0.054779,5.5911
653.703,0.054734,5.5865
654.141,0.05538,5.6524
654.578,0.054641,5.577
655.016,0.054158,5.5277
655.453,0.054007,5.5123
