time_s,force_N,weight_g
1785.94,1.272174,129.8455
1786.378,1.272125,129.8405
1786.816,1.271938,129.8214
1787.254,1.271962,129.8239
1787.691,1.272358,129.8642
1788.129,1.272815,129.9108
1788.567,1.273145,129.9446
1789.005,1.273487,129.9795
1789.443,1.273781,130.0095
1789.88,1.273434,129.9741
1790.318,1.273871,130.0186
1790.756,1.273744,130.0058
1791.194,1.273842,130.0157
1791.632,1.275114,130.1456
1792.069,1.274527,130.0856
1792.507,1.274527,130.0856
1792.945,1.274172,130.0495
1793.383,1.274963,130.1302
1793.821,1.274951,130.1289
1794.258,1.274894,130.1231
1794.696,1.274976,130.1314
1795.134,1.275763,130.2118
1795.572,1.276684,130.3058
1796.01,1.275363,130.171
1796.447,1.276138,130.25
1796.885,1.276456,130.2825
1797.323,1.275595,130.1947
1797.761,1.276729,130.3104
1798.199,1.27677,130.3145
1798.636,1.277116,130.3499
1799.074,1.276921,130.3299
1799.512,1.277752,130.4148
1799.95,1.277667,130.4061
1800.388,1.277292,130.3678
1800.825,1.277157,130.3541
1801.263,1.278079,130.4481
1801.701,1.277883,130.4282
1802.139,1.277614,130.4007
1802.577,1.278503,130.4914
1803.014,1.279363,130.5792
1803.452,1.278572,130.4985
1803.89,1.279241,130.5667
1804.328,1.280048,130.6491
1804.766,1.279571,130.6004
1805.203,1.279567,130.6
1805.641,1.279212,130.5638
1806.079,1.279286,130.5713
1806.517,1.279131,130.5555
1806.955,1.279481,130.5913
1807.392,1.278621,130.5035
1807.83,1.278751,130.5168
1808.268,1.279885,130.6325
1808.706,1.279465,130.5896
1809.144,1.279143,130.5567
1809.581,1.279363,130.5792
1810.019,1.279975,130.6416
1810.457,1.279852,130.6292
1810.895,1.28002,130.6462
1811.333,1.280994,130.7457
1811.77,1.280945,130.7407
1812.208,1.279424,130.5855
1812.646,1.280113,130.6558
1813.084,1.281067,130.7532
1813.522,1.280558,130.7012
1813.959,1.281173,130.764
1814.397,1.280839,130.7299
1814.835,1.280285,130.6733
1815.273,1.280745,130.7203
1815.711,1.280517,130.697
