time_s,force_N,weight_g
1459.009,4.066075,415.0073
1459.446,4.066478,415.0484
1459.884,4.065871,414.9864
1460.321,4.065952,414.9948
1460.759,4.066919,415.0934
1461.196,4.066234,415.0234
1461.634,4.066666,415.0676
1462.071,4.067078,415.1096
1462.509,4.067188,415.1208
1462.947,4.066499,415.0505
1463.384,4.067698,415.1729
1463.822,4.068191,415.2232
1464.259,4.067249,415.127
1464.697,4.067689,415.172
1465.134,4.068558,415.2607
1465.572,4.068101,415.2141
1466.009,4.067759,415.1791
1466.447,4.068142,415.2182
1466.884,4.068982,415.304
1467.322,4.067905,415.1941
1467.759,4.0693,415.3365
1468.197,4.069863,415.3939
1468.634,4.069427,415.3493
1469.072,4.069324,415.3389
1469.509,4.069439,415.3506
1469.947,4.070262,415.4347
1470.384,4.070148,415.423
1470.822,4.070144,415.4226
1471.259,4.070091,415.4172
1471.697,4.069679,415.3751
1472.135,4.070107,415.4188
1472.572,4.070605,415.4696
1473.01,4.069798,415.3872
1473.447,4.069932,415.401
1473.884,4.070796,415.4891
1474.322,4.071098,415.52
1474.759,4.070446,415.4533
1475.197,4.072024,415.6144
1475.635,4.071486,415.5595
1476.072,4.071302,415.5407
1476.51,4.070638,415.473
1476.947,4.072232,415.6357
1477.385,4.071677,415.579
1477.822,4.07169,415.5803
1478.26,4.072799,415.6935
1478.697,4.073051,415.7193
1479.135,4.07171,415.5824
1479.572,4.072505,415.6635
1480.01,4.073761,415.7917
1480.447,4.072268,415.6394
1480.885,4.073096,415.7239
1481.322,4.073802,415.7959
1481.76,4.073068,415.721
1482.198,4.073317,415.7464
1482.635,4.073688,415.7842
1483.073,4.074164,415.8329
1483.51,4.073296,415.7443
1483.948,4.073374,415.7522
1484.385,4.073854,415.8013
1484.823,4.074071,415.8234
1485.26,4.073965,415.8126
1485.698,4.074944,415.9124
1486.135,4.074833,415.9012
1486.573,4.074087,415.825
1487.01,4.074797,415.8974
1487.448,4.074772,415.8949
1487.886,4.073854,415.8013
1488.323,4.07443,415.86
1488.76,4.075408,415.9598
