time_s,force_N,weight_g
1354.445,4.815353,491.483
1354.883,4.815305,491.478
1355.32,4.815655,491.5138
1355.758,4.815252,491.4726
1356.195,4.816104,491.5596
1356.633,4.815802,491.5288
1357.07,4.814946,491.4414
1357.508,4.815537,491.5017
1357.945,4.81599,491.5479
1358.383,4.815305,491.478
1358.82,4.815305,491.478
1359.257,4.815447,491.4926
1359.695,4.815867,491.5354
1360.132,4.815109,491.458
1360.57,4.814771,491.4235
1361.007,4.815052,491.4522
1361.445,4.814946,491.4414
1361.882,4.814445,491.3902
1362.32,4.815745,491.5229
1362.757,4.814534,491.3994
1363.195,4.814074,491.3524
1363.632,4.814142,491.3593
1364.07,4.815374,491.4851
1364.507,4.815178,491.4651
1364.945,4.815484,491.4963
1365.382,4.815423,491.4901
1365.82,4.814445,491.3902
1366.257,4.815855,491.5341
1366.694,4.815484,491.4963
1367.132,4.816042,491.5533
1367.569,4.815765,491.525
1368.007,4.815867,491.5354
1368.444,4.816556,491.6058
1368.882,4.816405,491.5903
1369.319,4.816079,491.557
1369.757,4.817001,491.6511
1370.194,4.817519,491.7039
1370.632,4.81663,491.6133
1371.069,4.816577,491.6079
1371.507,4.816903,491.6412
1371.944,4.816561,491.6062
1372.382,4.817384,491.6902
1372.819,4.817849,491.7377
1373.256,4.817017,491.6528
1373.694,4.817551,491.7073
1374.131,4.816785,491.6291
1374.569,4.817535,491.7057
1375.006,4.81791,491.7439
1375.444,4.81745,491.6969
1375.881,4.817225,491.674
1376.319,4.816883,491.6391
1376.756,4.817017,491.6528
1377.194,4.817482,491.7002
1377.631,4.817136,491.6649
1378.069,4.817193,491.6707
1378.506,4.81727,491.6786
1378.944,4.817886,491.7414
1379.381,4.816956,491.6465
1379.819,4.81716,491.6673
1380.256,4.81769,491.7214
1380.694,4.817832,491.736
1381.131,4.817976,491.7506
1381.569,4.818612,491.8156
1382.006,4.817992,491.7523
1382.444,4.817307,491.6823
1382.881,4.818249,491.7785
1383.319,4.817274,491.679
1383.756,4.817849,491.7377
1384.194,4.817657,491.7181
