time_s,force_N,weight_g
2181.343,5.057865,516.2351
2181.781,5.05946,516.3979
2182.218,5.059126,516.3638
2182.656,5.057482,516.196
2183.093,5.059093,516.3604
2183.531,5.059081,516.3592
2183.968,5.05782,516.2305
2184.406,5.059015,516.3525
2184.843,5.060427,516.4966
2185.28,5.059484,516.4004
2185.718,5.059591,516.4113
2186.155,5.06041,516.4949
2186.593,5.060655,516.5199
2187.03,5.060096,516.4628
2187.468,5.060247,516.4783
2187.905,5.061549,516.6111
2188.343,5.059819,516.4346
2188.78,5.061137,516.569
2189.217,5.061337,516.5894
2189.655,5.060431,516.497
2190.092,5.060586,516.5128
2190.53,5.062711,516.7297
2190.967,5.061312,516.5869
2191.405,5.060778,516.5324
2191.842,5.061973,516.6544
2192.28,5.061605,516.6169
2192.717,5.061532,516.6094
2193.154,5.061814,516.6382
2193.592,5.062299,516.6876
2194.029,5.06181,516.6377
2194.467,5.06134,516.5898
2194.904,5.063412,516.8013
2195.342,5.061834,516.6402
2195.779,5.060786,516.5332
2196.217,5.061679,516.6243
