time_s,force_N,weight_g
1425.054,6.656666,679.418
1425.491,6.655663,679.3156
1425.929,6.653488,679.0937
1426.366,6.655499,679.299
1426.804,6.656091,679.3594
1427.241,6.652995,679.0433
1427.678,6.654414,679.1882
1428.116,6.654684,679.2157
1428.553,6.652897,679.0333
1428.991,6.653093,679.0533
1429.428,6.654398,679.1866
1429.865,6.653154,679.0596
1430.303,6.651335,678.8739
1430.74,6.653182,679.0624
1431.178,6.653778,679.1233
1431.615,6.651143,678.8543
1432.053,6.652363,678.9788
1432.49,6.653093,679.0533
1432.927,6.651204,678.8605
1433.365,6.652257,678.968
1433.802,6.656662,679.4177
1434.24,6.656124,679.3627
1434.677,6.653974,679.1432
1435.114,6.656417,679.3927
1435.552,6.655438,679.2927
1435.989,6.65295,679.0388
1436.427,6.654528,679.1998
1436.864,6.654932,679.2411
1437.301,6.653146,679.0588
1437.739,6.652563,678.9992
1438.176,6.654936,679.2415
1438.614,6.653435,679.0883
1439.051,6.651657,678.9068
1439.488,6.652922,679.0359
1439.926,6.651604,678.9014
