time_s,force_N,weight_g
869.498,1.895306,193.4459
869.935,1.89451,193.3647
870.373,1.894547,193.3685
870.81,1.89418,193.331
871.248,1.894963,193.4109
871.685,1.894343,193.3476
872.123,1.893968,193.3094
872.56,1.893482,193.2598
872.997,1.894114,193.3243
873.435,1.893796,193.2919
873.872,1.893951,193.3077
874.31,1.893535,193.2652
874.747,1.893849,193.2973
875.185,1.894204,193.3335
875.622,1.894718,193.386
876.06,1.895118,193.4268
876.497,1.893976,193.3102
876.935,1.893874,193.2998
877.372,1.894045,193.3173
877.81,1.893478,193.2594
878.247,1.893813,193.2935
878.685,1.893996,193.3123
879.122,1.893776,193.2898
879.56,1.893307,193.2419
879.997,1.893417,193.2531
880.435,1.893862,193.2985
880.872,1.892928,193.2032
881.309,1.892238,193.1328
881.747,1.892658,193.1757
882.184,1.893258,193.2369
882.622,1.892499,193.1595
883.059,1.892287,193.1378
883.497,1.892499,193.1595
883.934,1.893254,193.2365
884.372,1.892638,193.1736
