time_s,force_N,weight_g
1698.025,8.459136,863.3885
1698.463,8.458052,863.278
1698.901,8.456354,863.1047
1699.338,8.457799,863.2521
1699.776,8.458097,863.2825
1700.213,8.457905,863.263
1700.651,8.457484,863.22
1701.088,8.459361,863.4116
1701.526,8.458679,863.342
1701.963,8.458125,863.2854
1702.401,8.460241,863.5014
1702.838,8.460438,863.5214
1703.276,8.459136,863.3885
1703.713,8.459944,863.471
1704.151,8.459638,863.4398
1704.588,8.457962,863.2688
1705.026,8.457427,863.2142
1705.463,8.458941,863.3687
1705.901,8.457248,863.1959
1706.338,8.456762,863.1464
1706.776,8.458199,863.2929
1707.213,8.457101,863.1808
1707.651,8.455445,863.0119
1708.088,8.457509,863.2225
1708.526,8.456624,863.1322
1708.963,8.454883,862.9545
1709.401,8.455755,863.0435
1709.838,8.45651,863.1205
1710.276,8.455009,862.9673
1710.713,8.455979,863.0664
1711.151,8.457721,863.2441
1711.588,8.456954,863.1659
1712.026,8.456551,863.1248
1712.464,8.458753,863.3495
1712.901,8.457721,863.2441
