time_s,force_N,weight_g
125.39,-0.001261,-0.1288
125.827,-0.000241,-0.0246
126.264,-0.000665,-0.0679
126.701,-0.001413,-0.1442
127.138,-0.0012,-0.1225
127.576,-0.001408,-0.1438
128.013,-0.001388,-0.1417
128.45,-0.001543,-0.1575
128.887,-0.000992,-0.1013
129.324,-0.001706,-0.1742
129.761,-0.000735,-0.075
130.199,-0.001237,-0.1263
130.636,-0.001298,-0.1325
131.073,-0.00107,-0.1092
131.51,-0.00049,-0.05
131.947,-0.001123,-0.1146
132.384,-0.001445,-0.1475
132.822,-0.001229,-0.1254
133.259,-0.000629,-0.0642
133.696,-0.000939,-0.0958
134.133,-0.001327,-0.1354
134.57,-0.001021,-0.1042
135.007,-0.001478,-0.1508
135.444,-0.001653,-0.1688
135.882,-0.000363,-0.0371
136.319,-0.001682,-0.1717
136.756,-0.001457,-0.1488
137.193,-0.001082,-0.1104
137.63,-0.001339,-0.1367
138.067,-0.001641,-0.1675
138.505,-0.001282,-0.1308
138.942,-0.001943,-0.1983
139.379,-0.001445,-0.1475
139.816,-0.001486,-0.1517
140.253,-0.0014,-0.1429
140.69,-0.001421,-0.145
141.127,-0.001711,-0.1746
141.564,-6.9e-05,-0.0071
142.002,-0.000759,-0.0775
142.439,-0.001045,-0.1067
142.876,-0.00131,-0.1338
143.313,-0.001462,-0.1492
143.75,-0.0016,-0.1633
144.187,-0.000833,-0.085
144.624,-0.001466,-0.1496
145.062,-0.002225,-0.2271
