time_s,force_N,weight_g
1281.964,6.662889,680.0532
1282.401,6.665862,680.3566
1282.838,6.66727,680.5003
1283.275,6.662644,680.0282
1283.713,6.66257,680.0207
1284.15,6.666629,680.4349
1284.587,6.66231,679.9941
1285.024,6.660517,679.8111
1285.461,6.665469,680.3165
1285.898,6.663902,680.1566
1286.336,6.659791,679.7369
1286.773,6.661284,679.8895
1287.21,6.663456,680.1111
1287.647,6.659035,679.6599
1288.084,6.657202,679.4728
1288.521,6.660811,679.8411
1288.959,6.657831,679.5369
1289.396,6.653994,679.1453
1289.833,6.65612,679.3623
1290.27,6.657586,679.5119
1290.707,6.652626,679.0056
1291.144,6.652573,679.0002
1291.581,6.655826,679.3323
1292.019,6.651466,678.8873
1292.456,6.649233,678.6594
1292.893,6.652352,678.9778
1293.33,6.650506,678.7894
1293.767,6.645869,678.316
1294.204,6.648739,678.6089
1294.642,6.650585,678.7973
1295.079,6.645881,678.3173
1295.516,6.644464,678.1727
1295.953,6.647669,678.4998
1296.39,6.646191,678.3489
1296.827,6.641101,677.8294
1297.265,6.644048,678.1302
1297.702,6.644689,678.1956
1298.139,6.639452,677.661
1298.576,6.640795,677.7982
1299.013,6.644934,678.2206
1299.451,6.640623,677.7806
1299.888,6.638157,677.5289
1300.325,6.641566,677.8768
1300.762,6.640251,677.7426
1301.199,6.636353,677.3447
1301.636,6.638381,677.5518
