time_s,force_N,weight_g
1157.822,4.649855,474.5912
1158.259,4.648386,474.4413
1158.696,4.64919,474.5233
1159.134,4.648643,474.4675
1159.571,4.647916,474.3933
1160.008,4.648626,474.4659
1160.445,4.648765,474.48
1160.882,4.647684,474.3696
1161.319,4.648357,474.4383
1161.756,4.649133,474.5175
1162.193,4.649112,474.5154
1162.63,4.648247,474.4271
1163.067,4.649092,474.5133
1163.504,4.6497,474.5754
1163.941,4.648292,474.4317
1164.379,4.648508,474.4538
1164.816,4.649761,474.5817
1165.253,4.647295,474.33
1165.69,4.647316,474.3321
1166.127,4.648222,474.4246
1166.564,4.646859,474.2854
1167.001,4.645858,474.1833
1167.438,4.646001,474.1979
1167.875,4.645765,474.1737
1168.312,4.644679,474.0629
1168.75,4.645581,474.155
1169.187,4.646605,474.2596
1169.624,4.647414,474.342
1170.061,4.646912,474.2908
1170.498,4.647826,474.3842
1170.935,4.648941,474.4979
1171.372,4.648377,474.4404
1171.809,4.649426,474.5475
1172.246,4.650023,474.6083
1172.683,4.650451,474.6521
1173.12,4.6493,474.5346
1173.557,4.650414,474.6483
1173.995,4.650827,474.6905
1174.432,4.650545,474.6617
1174.869,4.651072,474.7155
1175.306,4.65186,474.7959
1175.743,4.650068,474.613
1176.18,4.649582,474.5634
1176.617,4.650423,474.6491
1177.054,4.648993,474.5033
1177.491,4.647814,474.3829
