time_s,force_N,weight_g
839.527,1.788043,182.498
839.964,1.786699,182.3609
840.402,1.786773,182.3684
840.839,1.78685,182.3763
841.276,1.784564,182.143
841.713,1.785389,182.2272
842.151,1.784695,182.1563
842.588,1.785875,182.2768
843.025,1.785711,182.2601
843.462,1.784956,182.183
843.9,1.784421,182.1284
844.337,1.784536,182.1401
844.774,1.783188,182.0026
845.212,1.782094,181.8909
845.649,1.781429,181.823
846.086,1.780274,181.7051
846.523,1.779735,181.6501
846.961,1.778918,181.5667
847.398,1.779118,181.5871
847.835,1.777742,181.4467
848.273,1.7786,181.5342
848.71,1.777624,181.4346
849.147,1.778216,181.4951
849.584,1.777114,181.3825
850.022,1.777461,181.418
850.459,1.778836,181.5584
850.896,1.779506,181.6267
851.334,1.779441,181.6201
851.771,1.779996,181.6767
852.208,1.779453,181.6213
852.646,1.779061,181.5813
853.083,1.779273,181.603
853.52,1.778012,181.4742
853.957,1.779706,181.6471
854.395,1.779555,181.6317
854.832,1.780686,181.7471
855.269,1.781053,181.7847
855.707,1.781755,181.8563
856.144,1.782821,181.9651
856.581,1.78305,181.9884
857.018,1.782588,181.9413
857.456,1.782699,181.9526
857.893,1.782184,181.9001
858.33,1.781874,181.8684
858.768,1.782409,181.923
859.205,1.782009,181.8822
