time_s,force_N,weight_g
767.815,0.805876,82.2524
768.252,0.807537,82.422
768.689,0.806896,82.3565
769.126,0.806598,82.3261
769.564,0.807529,82.4211
770.001,0.807803,82.449
770.438,0.806166,82.282
770.875,0.806504,82.3165
771.313,0.807374,82.4053
771.75,0.805672,82.2315
772.187,0.804937,82.1565
772.624,0.806668,82.3332
773.062,0.805455,82.2094
773.499,0.805345,82.1982
773.936,0.806582,82.3244
774.373,0.806439,82.3099
774.811,0.8051,82.1732
775.248,0.805545,82.2186
775.685,0.805594,82.2236
776.122,0.804953,82.1582
776.56,0.803932,82.054
776.997,0.805088,82.1719
777.434,0.803626,82.0228
777.871,0.802414,81.899
778.309,0.802577,81.9157
778.746,0.801728,81.829
779.183,0.800556,81.7094
779.62,0.800826,81.7369
780.058,0.80065,81.719
780.495,0.799797,81.6319
780.932,0.800058,81.6586
781.37,0.800597,81.7136
781.807,0.799907,81.6432
782.244,0.798388,81.4882
782.681,0.800352,81.6886
783.119,0.799748,81.6269
783.556,0.799511,81.6028
783.993,0.800736,81.7278
784.43,0.800274,81.6807
784.868,0.799348,81.5861
785.305,0.79985,81.6373
785.742,0.800054,81.6582
786.179,0.799344,81.5857
786.617,0.79865,81.5148
787.054,0.799499,81.6015
787.491,0.799315,81.5827
