time_s,force_N,weight_g
880.247,2.883926,294.3503
880.685,2.884757,294.435
881.122,2.88295,294.2506
881.56,2.883245,294.2808
881.998,2.882468,294.2014
882.436,2.882694,294.2246
882.873,2.881471,294.0996
883.311,2.880799,294.0311
883.749,2.880839,294.0352
884.186,2.880146,293.9644
884.624,2.879822,293.9314
885.062,2.878671,293.8139
885.5,2.87727,293.6709
885.937,2.877533,293.6978
886.375,2.878209,293.7668
886.813,2.876399,293.582
887.25,2.876127,293.5542
887.688,2.876289,293.5708
888.126,2.876998,293.6432
888.564,2.875503,293.4906
889.001,2.875471,293.4873
889.439,2.874612,293.3996
889.877,2.873336,293.2693
890.314,2.873243,293.2599
890.752,2.872594,293.1937
891.19,2.872226,293.1561
891.628,2.871966,293.1296
892.065,2.873101,293.2454
892.503,2.871602,293.0924
892.941,2.871634,293.0957
893.378,2.871792,293.1118
893.816,2.871197,293.051
894.254,2.870941,293.025
894.691,2.872157,293.149
895.129,2.871107,293.0419
895.567,2.869288,292.8563
896.005,2.868182,292.7433
896.442,2.866712,292.5933
896.88,2.865987,292.5193
897.318,2.865111,292.4299
897.755,2.866112,292.5321
898.193,2.865269,292.4461
898.631,2.864427,292.36
899.068,2.865346,292.4539
899.506,2.864252,292.3423
899.944,2.863568,292.2724
900.382,2.86375,292.291
900.819,2.863564,292.272
901.257,2.862697,292.1834
901.695,2.862421,292.1554
902.132,2.862356,292.1487
902.57,2.862498,292.1632
903.008,2.862908,292.205
903.445,2.863353,292.2505
903.883,2.862721,292.186
904.321,2.861794,292.0913
904.758,2.862085,292.121
905.196,2.861899,292.1021
905.634,2.860728,291.9825
906.072,2.86136,292.047
906.509,2.861481,292.0594
906.947,2.86078,291.9879
907.385,2.860468,291.9561
907.822,2.858082,291.7125
908.26,2.856895,291.5914
908.698,2.855433,291.4421
909.135,2.855765,291.476
909.573,2.855417,291.4404
910.011,2.855255,291.4239
