time_s,force_N,weight_g
664.032,0.911737,93.0572
664.47,0.912305,93.1151
664.908,0.911673,93.0506
665.345,0.911405,93.0233
665.783,0.911211,93.0035
666.221,0.911997,93.0837
666.658,0.912098,93.094
667.096,0.911604,93.0436
667.534,0.911506,93.0337
667.971,0.911624,93.0456
668.409,0.911235,93.0059
668.847,0.911,92.982
669.284,0.911851,93.0688
669.722,0.911794,93.063
670.16,0.911227,93.0051
670.597,0.91224,93.1085
671.035,0.911843,93.068
671.472,0.911871,93.0709
671.91,0.911365,93.0192
672.348,0.912228,93.1073
672.785,0.912292,93.1139
673.223,0.912426,93.1275
673.661,0.913751,93.2627
674.098,0.913159,93.2024
674.536,0.913301,93.2168
674.974,0.913451,93.2321
675.411,0.913666,93.254
675.849,0.913253,93.2119
676.287,0.912783,93.1639
676.724,0.912973,93.1833
677.162,0.912572,93.1424
677.599,0.911818,93.0655
678.037,0.910676,92.9489
678.475,0.910814,92.9629
678.912,0.911349,93.0175
679.35,0.912033,93.0874
679.788,0.910964,92.9782
680.225,0.910737,92.9551
680.663,0.910725,92.9538
681.101,0.910789,92.9605
681.538,0.910554,92.9365
681.976,0.909841,92.8637
682.414,0.910753,92.9567
682.851,0.910591,92.9402
683.289,0.909708,92.8501
683.726,0.909647,92.8438
684.164,0.910623,92.9435
684.602,0.909631,92.8422
685.039,0.909436,92.8223
685.477,0.908995,92.7773
685.915,0.908241,92.7004
686.352,0.907953,92.671
686.79,0.90923,92.8013
687.228,0.907876,92.6631
687.665,0.908423,92.719
688.103,0.909234,92.8017
688.541,0.907269,92.6011
688.978,0.907961,92.6718
689.416,0.907808,92.6561
689.854,0.908168,92.6929
690.291,0.908727,92.75
690.729,0.908241,92.7004
691.167,0.908298,92.7062
691.604,0.907014,92.5751
692.042,0.908488,92.7256
692.48,0.907496,92.6243
692.917,0.908533,92.7301
693.355,0.908002,92.676
693.793,0.908415,92.7182
