time_s,force_N,weight_g
972.59,3.80943,388.8126
973.027,3.809207,388.7899
973.465,3.809227,388.7919
973.902,3.8109,388.9626
974.34,3.811204,388.9937
974.778,3.810309,388.9023
975.215,3.811913,389.0661
975.653,3.811808,389.0553
976.09,3.809191,388.7882
976.528,3.809551,388.825
976.965,3.810815,388.954
977.403,3.809394,388.8089
977.84,3.808911,388.7596
978.278,3.810832,388.9557
978.715,3.811784,389.0528
979.153,3.815961,389.4791
979.59,3.820887,389.982
980.028,3.820555,389.9481
980.466,3.81829,389.7169
980.903,3.820105,389.9022
981.341,3.821754,390.0704
981.778,3.81983,389.874
982.216,3.81968,389.8587
982.653,3.820328,389.9249
983.091,3.820385,389.9307
983.528,3.819336,389.8236
983.966,3.82032,389.924
984.403,3.820223,389.9142
984.841,3.818315,389.7194
985.279,3.82017,389.9088
985.716,3.819558,389.8463
986.154,3.817277,389.6135
986.591,3.817885,389.6756
987.029,3.819534,389.8439
987.466,3.81763,389.6495
987.904,3.817747,389.6615
988.341,3.819473,389.8376
988.779,3.81844,389.7322
989.216,3.818319,389.7198
989.654,3.819465,389.8368
990.091,3.820462,389.9385
990.529,3.81855,389.7434
990.967,3.820381,389.9303
991.404,3.82282,390.1792
991.841,3.821527,390.0473
992.279,3.822573,390.154
992.716,3.824282,390.3285
993.154,3.822885,390.1859
993.591,3.822585,390.1552
994.029,3.825267,390.429
994.466,3.825494,390.4521
994.904,3.824055,390.3053
995.341,3.825798,390.4832
995.779,3.826255,390.5299
996.217,3.826004,390.5042
996.654,3.826656,390.5708
997.092,3.828638,390.773
997.529,3.828427,390.7515
997.967,3.827892,390.6969
998.404,3.830355,390.9484
998.842,3.830833,390.9971
999.279,3.830096,390.9219
999.717,3.832081,391.1245
1000.154,3.832636,391.1812
1000.592,3.832016,391.1179
1001.029,3.833354,391.2543
1001.467,3.834273,391.3482
1001.905,3.831871,391.103
1002.342,3.832746,391.1923
