# independent_variable,F_in
# independent_unit,g
# F_in, g
# l_offset,15
# n_units,3
# l_curve,0
# notes,testnotes
trial,F_in,mean_force_g,std_force_g,epsilon,n_samples
1,100,97.22103913043479,0.5880299257230814,0.9722103913043479,46
2,200,181.9528782608696,0.3512814420331748,0.9097643913043479,46
3,300,283.7011760869564,0.2578628525957029,0.9456705869565214,46
