time_s,force_N,weight_g
1415.74,1.692839,172.781
1416.177,1.691672,172.6619
1416.614,1.692209,172.7166
1417.051,1.693143,172.812
1417.488,1.691127,172.6063
1417.925,1.692245,172.7204
1418.362,1.693749,172.8739
1418.799,1.691426,172.6368
1419.236,1.690501,172.5423
1419.673,1.692082,172.7037
1420.11,1.690628,172.5553
1420.547,1.689452,172.4353
1420.984,1.691209,172.6147
1421.421,1.690341,172.526
1421.858,1.689509,172.4411
1422.295,1.690591,172.5515
1422.732,1.689776,172.4683
1423.169,1.689575,172.4478
1423.606,1.689333,172.4232
1424.043,1.690341,172.526
1424.48,1.690071,172.4984
1424.917,1.689575,172.4478
1425.354,1.690415,172.5335
1425.791,1.689436,172.4336
1426.228,1.689665,172.457
1426.665,1.689145,172.4039
1427.102,1.68921,172.4106
1427.539,1.688002,172.2873
1427.976,1.689132,172.4027
1428.413,1.688989,172.388
1428.85,1.688834,172.3722
1429.287,1.688801,172.3688
1429.724,1.689702,172.4608
1430.161,1.688702,172.3588
1430.598,1.689493,172.4395
1431.036,1.689456,172.4357
1431.473,1.689853,172.4763
1431.91,1.688571,172.3454
1432.347,1.68964,172.4545
1432.784,1.689657,172.4562
1433.221,1.688915,172.3805
1433.658,1.690529,172.5452
1434.095,1.690206,172.5122
1434.532,1.689632,172.4537
1434.969,1.690251,172.5168
1435.406,1.690517,172.544
1435.843,1.689354,172.4253
1436.28,1.68971,172.4616
1436.717,1.691414,172.6356
1437.154,1.691017,172.595
1437.591,1.68996,172.4871
1438.028,1.690816,172.5745
1438.465,1.690169,172.5084
1438.902,1.689657,172.4562
1439.339,1.690927,172.5858
1439.776,1.690882,172.5812
1440.213,1.689784,172.4692
1440.65,1.69073,172.5657
1441.087,1.690361,172.5281
1441.524,1.689898,172.4809
1441.961,1.688948,172.3839
1442.398,1.690361,172.5281
1442.835,1.689268,172.4165
1443.272,1.68833,172.3207
1443.709,1.689907,172.4817
1444.146,1.689767,172.4675
1444.583,1.689571,172.4474
1445.02,1.690193,172.511
1445.458,1.690562,172.5486
