time_s,force_N,weight_g
2890.043,1.688067,172.294
2890.48,1.688772,172.3659
2890.917,1.688322,172.3199
2891.354,1.688276,172.3153
2891.792,1.688084,172.2957
2892.229,1.687965,172.2835
2892.666,1.688346,172.3224
2893.103,1.687703,172.2568
2893.54,1.687805,172.2672
2893.978,1.688579,172.3462
2894.415,1.687371,172.2229
2894.852,1.687412,172.2271
2895.289,1.687769,172.2635
2895.726,1.686769,172.1615
2896.163,1.686675,172.1518
2896.601,1.686056,172.0887
2897.038,1.686515,172.1355
2897.475,1.685098,171.9909
2897.912,1.685794,172.062
2898.349,1.685286,172.0101
2898.786,1.685225,172.0038
2899.224,1.685176,171.9988
2899.661,1.685471,172.0289
2900.098,1.685114,171.9926
2900.535,1.684541,171.934
2900.972,1.685356,172.0172
2901.409,1.685352,172.0168
2901.846,1.685389,172.0206
2902.284,1.684787,171.9591
2902.721,1.684684,171.9487
2903.158,1.684582,171.9382
2903.595,1.683722,171.8504
2904.032,1.684635,171.9436
2904.47,1.683754,171.8537
2904.907,1.683967,171.8755
2905.344,1.683771,171.8554
2905.781,1.683132,171.7902
2906.218,1.684369,171.9165
2906.655,1.684041,171.883
2907.092,1.683742,171.8525
2907.53,1.682935,171.7701
2907.967,1.682742,171.7505
2908.404,1.683021,171.7789
2908.841,1.682915,171.7681
2909.278,1.682968,171.7735
2909.715,1.682714,171.7476
2910.153,1.682783,171.7547
2910.59,1.682304,171.7058
2911.027,1.682423,171.7179
2911.464,1.682251,171.7003
2911.901,1.681878,171.6623
2912.339,1.681739,171.6481
2912.776,1.682333,171.7087
2913.213,1.683123,171.7894
2913.65,1.683169,171.794
2914.087,1.684459,171.9257
2914.524,1.68282,171.7584
2914.962,1.682861,171.7626
2915.399,1.6828,171.7563
2915.836,1.68289,171.7655
2916.273,1.683291,171.8065
2916.71,1.683668,171.845
2917.148,1.683447,171.8224
2917.585,1.683242,171.8015
2918.022,1.683201,171.7973
2918.459,1.683156,171.7927
2918.896,1.683554,171.8333
2919.334,1.682685,171.7446
2919.771,1.682603,171.7363
