time_s,force_N,weight_g
1912.733,1.738007,177.3911
1913.17,1.738564,177.448
1913.606,1.739359,177.5291
1914.043,1.738016,177.392
1914.48,1.73566,177.1516
1914.917,1.735267,177.1115
1915.354,1.733612,176.9426
1915.791,1.730745,176.6499
1916.228,1.731081,176.6842
1916.665,1.730987,176.6746
1917.102,1.730528,176.6277
1917.539,1.730655,176.6407
1917.976,1.732691,176.8485
1918.413,1.732383,176.8171
1918.85,1.732838,176.8635
1919.287,1.734476,177.0307
1919.724,1.734776,177.0613
1920.161,1.734812,177.065
1920.598,1.735464,177.1315
1921.035,1.736598,177.2473
1921.472,1.736033,177.1896
1921.909,1.738991,177.4915
1922.345,1.740363,177.6315
1922.782,1.739998,177.5943
1923.219,1.743681,177.9702
1923.656,1.743689,177.971
1924.093,1.743218,177.9229
1924.53,1.742558,177.8556
1924.967,1.743083,177.9091
1925.404,1.744123,178.0153
1925.841,1.743201,177.9212
1926.278,1.744508,178.0546
1926.715,1.744619,178.0659
1927.152,1.74425,178.0283
1927.589,1.743816,177.984
1928.026,1.743705,177.9727
1928.463,1.74262,177.8619
1928.9,1.742177,177.8167
1929.337,1.742927,177.8932
1929.774,1.741165,177.7135
1930.211,1.741141,177.711
1930.648,1.742304,177.8297
1931.085,1.741788,177.777
1931.522,1.741526,177.7503
1931.959,1.742407,177.8401
1932.396,1.744578,178.0617
1932.833,1.743148,177.9158
1933.27,1.744385,178.0421
1933.707,1.742624,177.8623
1934.143,1.741256,177.7227
1934.58,1.740105,177.6052
1935.017,1.740547,177.6504
1935.454,1.740232,177.6181
1935.891,1.739056,177.4982
1936.328,1.740498,177.6453
1936.765,1.741108,177.7076
1937.202,1.740002,177.5948
1937.639,1.742018,177.8004
1938.076,1.742345,177.8339
1938.513,1.741333,177.7306
1938.95,1.741092,177.7059
1939.387,1.740219,177.6169
1939.824,1.737586,177.3481
1940.261,1.735402,177.1252
1940.698,1.734894,177.0734
1941.135,1.735058,177.0901
1941.571,1.733792,176.9609
1942.008,1.735505,177.1357
1942.445,1.735693,177.1549
