time_s,force_N,weight_g
848.226,1.696366,173.141
848.663,1.693532,172.8517
849.1,1.693597,172.8584
849.537,1.695039,173.0056
849.974,1.693671,172.8659
850.411,1.691988,172.6941
850.848,1.693798,172.8789
851.285,1.692729,172.7697
851.722,1.689694,172.46
852.159,1.690701,172.5628
852.596,1.690964,172.5896
853.033,1.689362,172.4261
853.47,1.690599,172.5524
853.907,1.691787,172.6736
854.344,1.691717,172.6665
854.781,1.692446,172.7409
855.218,1.694699,172.9709
855.655,1.69429,172.929
856.092,1.693204,172.8183
856.529,1.694191,172.919
856.966,1.691201,172.6138
857.403,1.68808,172.2952
857.84,1.689145,172.4039
858.277,1.686716,172.156
858.714,1.684893,171.97
859.151,1.686032,172.0862
859.588,1.687691,172.2555
860.025,1.684659,171.9461
860.463,1.68264,171.74
860.899,1.68296,171.7727
861.336,1.680416,171.513
861.774,1.680953,171.5678
862.211,1.684057,171.8847
862.648,1.684578,171.9378
863.085,1.683103,171.7873
863.522,1.685626,172.0448
863.959,1.686294,172.113
864.396,1.685573,172.0394
864.833,1.688383,172.3262
865.27,1.68953,172.4433
865.707,1.687293,172.215
866.144,1.689026,172.3918
866.58,1.689325,172.4223
867.017,1.686745,172.159
867.454,1.688055,172.2927
867.891,1.689935,172.4846
868.328,1.688518,172.34
868.765,1.687334,172.2191
869.202,1.688424,172.3304
869.639,1.688043,172.2915
870.076,1.685929,172.0757
870.513,1.687596,172.2459
870.95,1.687592,172.2455
871.387,1.686601,172.1443
871.824,1.688956,172.3847
872.261,1.688448,172.3329
872.698,1.685724,172.0548
873.135,1.685856,172.0682
873.572,1.686593,172.1435
874.009,1.684893,171.97
874.446,1.684811,171.9616
874.883,1.686318,172.1155
875.32,1.684754,171.9558
875.757,1.683123,171.7894
876.194,1.684455,171.9252
876.631,1.684111,171.8901
877.068,1.682304,171.7058
877.505,1.684074,171.8864
877.942,1.683091,171.786
