time_s,force_N,weight_g
2554.793,1.661578,169.5903
2555.23,1.660681,169.4987
2555.667,1.660796,169.5105
2556.104,1.661586,169.5911
2556.541,1.662274,169.6614
2556.978,1.661963,169.6296
2557.415,1.662102,169.6438
2557.852,1.661455,169.5778
2558.29,1.661455,169.5778
2558.727,1.661873,169.6204
2559.164,1.661729,169.6058
2559.601,1.662659,169.7007
2560.038,1.663388,169.7751
2560.475,1.663675,169.8044
2560.912,1.662606,169.6952
2561.35,1.663294,169.7655
2561.787,1.66404,169.8416
2562.224,1.664032,169.8407
2562.661,1.663212,169.7571
2563.098,1.664814,169.9206
2563.535,1.664617,169.9005
2563.972,1.664195,169.8575
2564.409,1.665535,169.9942
2564.847,1.665629,170.0038
2565.284,1.665322,169.9724
2565.721,1.665563,169.9971
2566.158,1.666162,170.0581
2566.595,1.665138,169.9536
2567.032,1.666198,170.0619
2567.469,1.66669,170.1121
2567.907,1.665944,170.036
2568.344,1.665633,170.0042
2568.781,1.667181,170.1622
2569.218,1.666215,170.0636
2569.655,1.664429,169.8813
2570.092,1.664757,169.9147
2570.53,1.666297,170.0719
2570.967,1.68679,172.1635
2571.404,1.688121,172.2994
2571.841,1.686568,172.141
2572.278,1.68495,171.9758
2572.715,1.683623,171.8404
2573.152,1.683316,171.809
2573.59,1.682439,171.7196
2574.027,1.682837,171.7601
2574.464,1.682595,171.7354
2574.901,1.682456,171.7212
2575.338,1.68065,171.5369
2575.775,1.681702,171.6443
2576.213,1.680408,171.5122
2576.65,1.67793,171.2592
2577.087,1.678052,171.2718
2577.524,1.678909,171.3592
2577.961,1.677479,171.2133
2578.398,1.678544,171.322
2578.835,1.678503,171.3178
2579.272,1.677704,171.2363
2579.71,1.677479,171.2133
2580.147,1.677442,171.2095
2580.584,1.678401,171.3073
2581.021,1.677491,171.2145
2581.458,1.678724,171.3404
2581.895,1.678544,171.322
2582.332,1.678483,171.3157
2582.769,1.678085,171.2751
2583.207,1.679957,171.4662
2583.644,1.680248,171.4959
2584.081,1.679507,171.4202
2584.518,1.67983,171.4532
